protein,mediator,beta_XM,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95
APOM,Sphinganine-1-phosphate levels ,0.129622598277072,0.0455478369342813,0.0044292178865301,0.0403488378858806,0.218896358668263,1.13839866862327,1.04117391175685,1.24470226740169
APOM,Tridecenedioate (C13:1-DC) levels ,-0.093113088,0.045603140967834,0.0411700790504181,-0.182495245,-0.003730932,0.911090460661889,0.833188605941512,0.996276019126651
APOM,S-methylcysteine sulfoxide levels ,-0.087601272,0.0412252882633596,0.0335916028078859,-0.168402837,-0.006799707,0.916126088661473,0.845013363125656,0.993223358293049
APOM,1-(1-enyl-stearoyl)-GPE (p-18:0) levels ,0.0884301301633548,0.0417173485353393,0.0340275776830694,0.0066641270340898,0.17019613329262,1.09245792008742,1.00668638173724,1.18553735186342
APOM,Carnitine C18:2 levels ,0.133000674119686,0.0436372244304213,0.0023046807967606,0.0474717142360605,0.218529634003312,1.14225076834436,1.04861653978188,1.24424588806761
APOM,6-oxopiperidine-2-carboxylate levels ,-0.136784952,0.0419339295710472,0.0011066196755204,-0.218975454,-0.05459445,0.872157761956866,0.803341436954581,0.946869073037266
APOM,N-formylanthranilic acid levels ,-0.122530175,0.0478385831540428,0.0104273657256093,-0.216293798,-0.028766552,0.884679209069231,0.805498612987239,0.971643265848503
APOM,N-acetyltaurine levels ,-0.088456571,0.0402699264138613,0.0280496471848858,-0.167385626,-0.009527515,0.91534286271511,0.845873357409025,0.990517728197398
APOM,"5alpha-androstan-3alpha,17beta-diol monosulfate (2) levels ",0.07654822829251,0.0374299851107458,0.0408445638306536,0.0031854574754483,0.149910999109572,1.07955425414003,1.00319053643662,1.16173084304755
APOM,"Sphingomyelin (d18:1/20:0, d16:1/22:0) levels ",0.130241094767511,0.0523283934271369,0.0128132415330077,0.0276774436503224,0.232804745884699,1.13910298198975,1.02806402235616,1.2621350182104
APOM,"Sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1) levels ",0.132403588431114,0.061297689278928,0.0307719376047095,0.0122601174444147,0.252547059417813,1.14156895032997,1.01233558076534,1.28730007432145
APOM,3-hydroxyhexanoate levels ,-0.089992402,0.0415397351791504,0.0302793105732954,-0.171410283,-0.008574521,0.913938129045446,0.842475848798689,0.991462134984812
APOM,1-stearoyl-2-oleoyl-gpc (18:0/18:1) levels ,0.127108672234514,0.0471180420732356,0.0069827762865393,0.0347573097709727,0.219460034698056,1.1355404127906,1.03536840451109,1.24540407401125
APOM,1-palmitoleoylglycerol (16:1) levels ,0.140740763158176,0.0606967397211394,0.0204084187956884,0.0217751533047425,0.259706373011609,1.15112619498208,1.02201396217211,1.29654932889339
APOM,1-stearoyl-2-linoleoyl-gpc (18:0/18:2) levels ,0.0963844613009078,0.0447768784630615,0.0313540765219108,0.0086217795133072,0.184147143088508,1.101182345,1.00865905410171,1.20219270443006
APOM,Lactosyl-N-palmitoyl-sphingosine (d18:1/16:0) levels ,0.107162936842234,0.0483617959722736,0.0267011376036635,0.0123738167365773,0.20195205694789,1.11311560724649,1.01245068914805,1.22378933450904
APOM,"1,2-dilinoleoyl-GPE (18:2/18:2) levels ",0.126890162352939,0.059498050761981,0.0329511795737924,0.0102739828594558,0.243506341846421,1.13529231309658,1.01032694143112,1.27571440819986
APOM,1-linoleoyl-GPG (18:2) levels ,0.15845943796589,0.0486728745702487,0.0011315281627351,0.0630606038082027,0.253858272123578,1.1717043965476,1.06509138586947,1.28898910563269
APOM,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6) levels ,0.12579519292164,0.048613982931428,0.0096637612870894,0.0305117863760412,0.221078599467239,1.13404988305374,1.0309820415192,1.24742147337419
APOM,Glycosyl-N-behenoyl-sphingadienine (d18:2/22:0) levels ,0.139300770509803,0.0632579711548906,0.0276578076041297,0.015315147046217,0.263286393973388,1.14946977462675,1.01543302491423,1.30119932123743
APOM,Glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0) levels ,0.157556509569379,0.0438831482362549,0.0003302155128941,0.0715455390263198,0.243567480112439,1.17064690886531,1.07416706610982,1.275792406
APOM,Behenoylcarnitine (C22) levels ,0.115591003933502,0.0443216093535514,0.0091071473240046,0.0287206496005412,0.202461358266463,1.12253666515218,1.02913706446613,1.22441277077574
APOM,Arachidoylcarnitine (C20) levels ,0.157031099780401,0.0428222085227315,0.0002453666226618,0.0730995710758469,0.240962628484954,1.17003200107339,1.07583765389437,1.27247348015782
APOM,Cerotoylcarnitine (C26) levels ,0.152814501349011,0.0585732842061029,0.0090821728011924,0.0380108643050495,0.267618138392973,1.16510883277921,1.03874251803278,1.30684800964054
APOM,Lignoceroylcarnitine (C24) levels ,0.128029755462364,0.0516436864052591,0.0131715141359924,0.0268081301080558,0.229251380816671,1.13658682186031,1.02717070072376,1.25765815040895
APOM,Dihomo-linolenoylcarnitine (C20:3n3 or 6) levels ,0.0969147565870695,0.0427015554178564,0.0232328500549261,0.013219707968071,0.180609805206068,1.10176645128538,1.0133074746309,1.19794765514795
APOM,Dihomo-linoleoylcarnitine (C20:2) levels ,0.10329484021342,0.04763522841103,0.030124099283877,0.0099297925278011,0.196659887899039,1.10881828510536,1.0099792565044,1.21732994164583
APOM,"Glycosyl ceramide (d18:1/20:0, d16:1/22:0) levels ",0.158729419650846,0.0654983892816365,0.0153755832132275,0.0303525766588381,0.287106262642853,1.17202077798152,1.03081791222577,1.33256580791697
APOM,Eicosenoylcarnitine (C20:1) levels ,0.110687144919997,0.0532921117493601,0.0378025484563734,0.0062346058912512,0.215139683948743,1.11704537886013,1.00625408149977,1.24003509786814
APOM,Ximenoylcarnitine (C26:1) levels ,0.122533613086897,0.0618114682102572,0.0474370977054722,0.0013831353947925,0.243684090779001,1.13035711422736,1.00138409236771,1.27594118522829
APOM,3-hydroxyphenylacetoylglutamine levels ,-0.183010442,0.0510805575580616,0.0003399558438509,-0.283128335,-0.082892549,0.832759460215028,0.753423091421743,0.920450045231534
APOM,3-hydroxypyridine glucuronide levels ,-0.114114667,0.0537519650624959,0.0337550288067965,-0.219468518,-0.008760815,0.892155649311058,0.80294543529917,0.991277448760981
APOM,Lithocholate sulfate (1) levels ,-0.085593007,0.0421379506551374,0.0422289325703598,-0.16818339,-0.003002623,0.917967762074952,0.845198819605046,0.997001880105165
APOM,Tetradecadienedioate (C14:2-DC) levels ,-0.115478081,0.0506575048201695,0.0226323221855805,-0.21476679,-0.016189371,0.890940100847178,0.806729555558845,0.983940972322143
APOM,"Branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1) levels ",-0.09894769,0.0458903816715632,0.0310700099704938,-0.188892838,-0.009002541,0.905790089084282,0.827875219026701,0.99103786008704
APOM,N-acetylmethionine levels ,0.0823998459724046,0.0412565330771271,0.0457974127424529,0.0015370411412354,0.163262650803574,1.0858899117445,1.00153822299441,1.1773458799236
APOM,Vanillylmandelate (VMA) levels ,0.0782039161705163,0.0366027498646345,0.0326339184662152,0.0064625264358327,0.1499453059052,1.08134313954154,1.00648345361633,1.16177069899382
APOM,Acetoacetate levels ,-0.110858202,0.0456820131643196,0.015235322791797,-0.200394948,-0.021321456,0.89506565828812,0.818407460863315,0.978904238973631
APOM,1-palmitoyl-2-oleoyl-gpc (16:0/18:1) levels ,0.117530669119132,0.0592397464205457,0.0472576987921624,0.0014207661348626,0.233640572103402,1.12471612346757,1.00142177590123,1.26319038474023
APOM,5-methylthioadenosine (mta) levels ,-0.096827946,0.0408156620533754,0.0176766154768949,-0.176826644,-0.016829249,0.90771216779578,0.837925031198558,0.983311571902751
APOM,Cholesterol levels ,0.126233860025009,0.0515449109736187,0.0143250569709362,0.0252058345167161,0.227261885533301,1.13454746255892,1.02552618748843,1.25515853276385
APOM,Gamma-glutamylglutamate levels ,-0.13103684,0.0575545833740448,0.0228017378455994,-0.243843823,-0.018229857,0.877185458290415,0.783610006249185,0.981935302127168
APOM,Cystine levels ,-0.087990967,0.0414249636037692,0.0336613751016956,-0.169183896,-0.006798038,0.915769148766094,0.844353616082062,0.993225015986988
APOM,Sphingosine levels ,-0.183997106,0.0422615034352939,1.33812637012132e-05,-0.266829652,-0.101164559,0.831938211761821,0.765803513175083,0.903784294903357
APOM,Malate levels ,-0.091861833,0.0435673551038056,0.0349876333658072,-0.177253849,-0.006469817,0.9122311806484,0.837567141550518,0.993551066731982
APOM,Phytanate levels ,-0.08375702,0.0415002396689989,0.0435673347567647,-0.16509749,-0.00241655,0.919654686574537,0.847811047105644,0.997586367181556
APOM,Xylose levels ,-0.142470105,0.0519889241888644,0.0061365682889937,-0.244368397,-0.040571814,0.867213479070634,0.7831990532268,0.960240203538665
APOM,X-12701 levels ,0.0962830342899539,0.0473011598290623,0.0417973512199721,0.0035727610249916,0.188993307554916,1.10107066064826,1.00357915094328,1.20803286776222
APOM,X-12818 levels ,0.102043402584935,0.0478048583762768,0.0327951478666957,0.0083458801674322,0.195740925002437,1.10743153607617,1.00838080411473,1.21621177445231
APOM,X-12812 levels ,-0.111306907,0.0532199325009874,0.0364876106943522,-0.215617975,-0.006995839,0.89466412802422,0.806043171871908,0.993028574529675
APOM,X-12544 levels ,0.0888338211372842,0.0433984880462212,0.0406646095630744,0.0037727845666906,0.173894857707878,1.09289902451811,1.00377991047707,1.18993044722816
APOM,X-13866 levels ,-0.087384528,0.0406111823786314,0.0314181830937378,-0.166982445,-0.00778661,0.916324675710955,0.846214466411729,0.992243626934466
APOM,X-16935 levels ,-0.092722323,0.0460514807927676,0.0440673805965985,-0.182983225,-0.002461421,0.911446552829821,0.832782125176232,0.997541606082823
APOM,X-19299 levels ,0.0959865749505745,0.0483989232172588,0.047340871284902,0.0011246854447473,0.190848464456402,1.10074428634833,1.00112531814059,1.21027603834743
APOM,X-23276 levels ,0.109169056468028,0.0546599401299226,0.0457990429545805,0.0020355738133796,0.216302539122676,1.11535089168629,1.00203764700022,1.2414779178303
APOM,X-24531 levels ,-0.095823662,0.0452576764407093,0.0342351759367105,-0.184528707,-0.007118616,0.908624227306039,0.83149606946595,0.992906661576594
APOM,X-25419 levels ,-0.102784128,0.0478939487060598,0.0318667925997964,-0.196656267,-0.008911988,0.902321738656399,0.821472951951522,0.9911276057449
APOM,N-delta-acetylornithine levels ,-0.098027878,0.041177573984048,0.0172838479391065,-0.178735923,-0.017319833,0.9066236287892,0.83632672510592,0.982829293389848
APOM,Glycochenodeoxycholate glucuronide (1) levels ,-0.134402477,0.0479476576561407,0.0050612672073583,-0.228379886,-0.040425068,0.874238133329628,0.795821881067744,0.960381125412424
APOM,2'-o-methylcytidine levels ,-0.118996688,0.0483610463406493,0.0138708927902554,-0.213784339,-0.024209037,0.887810741021246,0.807522517347917,0.97608165090101
APOM,X-12798 levels ,0.10455280644152,0.0432256280046448,0.0155731288225166,0.0198305755524166,0.189275037330624,1.11021401876997,1.02002850761973,1.2083732545374
APOM,Alpha-ketoglutarate to alpha-ketobutyrate ratio ,-0.089652264,0.0457371006878527,0.049976506746394,-0.179296982,-7.55E-06,0.914249046922383,0.835857628054358,0.999992452954116
APOM,S-adenosylhomocysteine (SAH) to 5-methyluridine (ribothymidine) ratio ,-0.102907749,0.0460812906766855,0.0255371734024833,-0.193227079,-0.012588419,0.90221019935091,0.824294773000562,0.987490483349521
APOM,Sphingosine to phosphate ratio ,-0.161867922,0.0420628540870118,0.0001189698850905,-0.244311116,-0.079424728,0.850553536674686,0.783243916761577,0.923647542314759
APOM,Glycine to serine ratio ,0.118360304174049,0.0579633667165606,0.041153055569114,0.0047521054095906,0.231968502938508,1.12564961456535,1.00476341456951,1.26108000788823
APOM,Adenosine 5'-monophosphate (AMP) to acetoacetate ratio ,0.1020607947153,0.0489946134391007,0.037241894630095,0.0060313523746627,0.198090237055938,1.10745079683731,1.0060495776029,1.21907239436235
APOM,Phosphate to acetoacetate ratio ,0.101047708370324,0.0458010575094839,0.0273678367112362,0.0112776356517358,0.190817781088913,1.10632942167814,1.01134146791801,1.21023890357269
APOM,Cholesterol to cortisol ratio ,0.127814485924793,0.0462242576607239,0.0056906136544285,0.037214940909774,0.218414030939812,1.13634217567414,1.03791608749234,1.24410205774497
APOM,Adenosine 5'-diphosphate (ADP) to mannitol to sorbitol ratio ,0.108587796478215,0.0552241399833304,0.0492627752057086,0.0003484821108874,0.216827110845542,1.11470277121985,1.00034854283783,1.24212933288257
APOM,Paraxanthine to linoleate (18:2n6) ratio ,-0.111174508,0.0469661064598535,0.0179270177072449,-0.203228077,-0.01912094,0.894782588350704,0.816092088426327,0.981060705979217
APOM,Cholesterol to benzoate ratio ,0.143347162885015,0.0480661992482884,0.0028610439868371,0.0491374123583701,0.237556913411661,1.15413040336548,1.0503646739109,1.2681471693188
APOM,Cholesterol to linoleoyl-arachidonoyl-glycerol (18:2 to 20:4) [2] ratio ,0.11119804389014,0.0539326056554305,0.0392271386105564,0.0054901368054965,0.216905950974784,1.11761622200297,1.00550523522472,1.24222726638021
APOM,Glucose to N-palmitoyl-sphingosine (d18:1 to 16:0) ratio ,-0.096856288,0.0483364759641217,0.0450922491237641,-0.191595781,-0.002116795,0.90768644254371,0.825640541051334,0.997885444104459
APOM,Cholesterol levels ,0.142949973098607,0.0728615050628406,0.0497693552966253,0.0001414231754397,0.285758523021775,1.15367208558268,1.00014143317617,1.33077106587409
APOM,Diacylglycerol (18:1_18:1) levels ,0.15562300436731,0.0773547444118564,0.0442400293742688,0.0040077053200715,0.307238303414549,1.16838564376562,1.00401574691022,1.35966494226675
APOM,Phosphatidylcholine (16:0_0:0) levels ,0.214028958167307,0.0689157733715321,0.0018985490080206,0.0789540423591039,0.34910387397551,1.23865852355486,1.08215458765555,1.41779645484761
APOM,Phosphatidylcholine (18:0_0:0) levels ,0.291762695140183,0.0657439832021712,9.08570270791049e-06,0.162904488063928,0.420620902216439,1.33878527968728,1.17692427400401,1.52290683835556
APOM,Phosphatidylcholine (16:0_22:5) levels ,0.188825028960385,0.0955186712348551,0.0480598383493486,0.0016084333400689,0.376041624580701,1.20782959879248,1.00160972756277,1.45650775903408
APOM,Phosphatidylcholine (18:0_18:1) levels ,0.19588392217225,0.0732661697724301,0.0075043454700654,0.0522822294182869,0.339485614926213,1.21638570172921,1.05367307809286,1.40422509233064
APOM,Phosphatidylcholine (18:0_18:3) levels ,0.16101991413114,0.0808001641996816,0.0462815257176541,0.0026515922997639,0.319388235962516,1.17470836187731,1.00265511087989,1.37628554474081
APOM,Phosphatidylcholine (18:1_20:4) levels ,0.166363180396892,0.0705381385967382,0.0183496743126079,0.0281084287472851,0.304617932046499,1.18100194059914,1.02850719812274,1.35610677907234
APOM,Phosphatidylcholine (18:2_18:2) levels ,0.132618699162874,0.0645759191316561,0.0400060352759578,0.0060498976648284,0.25918750066092,1.14181454047582,1.00606823525724,1.29587675979916
APOM,Phosphatidylcholine (O-16:0_16:0) levels ,0.196791892461221,0.0730128120722798,0.0070323951949613,0.0536867807995526,0.33989700412289,1.21749064535839,1.05515405588133,1.4048028942059
APOM,Phosphatidylethanolamine (O-16:1_18:2) levels ,0.157258325966225,0.074805223442537,0.0355324997441587,0.010640088018852,0.303876563913597,1.17029789318997,1.01069689505389,1.3551017773057
APOM,Phosphatidylinositol (18:0_20:4) levels ,0.272101050537441,0.102115013063352,0.0077067856757512,0.0719556249332714,0.472246476141611,1.31271964563481,1.07460765721927,1.60359258233347
APOM,Sphingomyelin (d40:1) levels ,0.148287305935686,0.0750273052845852,0.0481044541543178,0.0012337875778993,0.295340824293473,1.15984607916101,1.00123454900691,1.34358420679697
APOM,GCST90001464.tsv_cleaned,-0.17277555,0.0804029851379334,0.0316447187528898,-0.330365401,-0.015185699,0.841326429142023,0.718661085866969,0.984929021889315
APOM,GCST90001492.tsv_cleaned,-0.212631377,0.0768673249094912,0.0056711516918136,-0.363291334,-0.06197142,0.808454097173516,0.695383815249464,0.939909748981101
APOM,GCST90001501.tsv_cleaned,-0.198057978,0.0768415056661567,0.0099521641124,-0.348667329,-0.047448626,0.820322291438026,0.705627833350034,0.953659464700169
APOM,GCST90001509.tsv_cleaned,0.175320169466094,0.0751227474050195,0.0196071022890518,0.0280795845522554,0.322560754379932,1.19162767834046,1.02847753208837,1.38065876937899
APOM,GCST90001513.tsv_cleaned,-0.160696183,0.0739382384918882,0.0297514300931324,-0.30561513,-0.015777235,0.851550747825442,0.736670087157831,0.984346573538432
APOM,GCST90001530.tsv_cleaned,-0.191551554,0.0964020645600424,0.0469216482479477,-0.3804996,-0.002603507,0.825677057461346,0.683519837353578,0.99739987921575
APOM,GCST90001537.tsv_cleaned,-0.146561416,0.0742584082893763,0.0484195490309384,-0.292107896,-0.001014936,0.863672687264457,0.746687966694006,0.998985578981871
APOM,GCST90001552.tsv_cleaned,0.178672832120492,0.0553178206371179,0.0012381940479983,0.0702499036717413,0.287095760569243,1.19562950860051,1.07277623847953,1.33255181328625
APOM,GCST90001553.tsv_cleaned,0.116960610289274,0.0503825652454769,0.0202625651689717,0.0182107824081394,0.215710438170409,1.12407515182343,1.01837760985352,1.24074305515084
APOM,GCST90001554.tsv_cleaned,-0.286853138,0.0768136915825906,0.0001881623754203,-0.437407974,-0.136298303,0.750621958395522,0.645707945772128,0.872582299961918
APOM,GCST90001556.tsv_cleaned,-0.210159894,0.0729192117783523,0.0039504408199529,-0.353081549,-0.067238239,0.810454648963808,0.702519901350251,0.934972428203958
APOM,GCST90001557.tsv_cleaned,-0.253109348,0.075103088694282,0.0007512483060632,-0.400311402,-0.105907294,0.776382981216023,0.670111339602572,0.899508033813259
APOM,GCST90001559.tsv_cleaned,-0.197456573,0.0734963997302081,0.0072179970277628,-0.341509516,-0.053403629,0.820815785534945,0.710696704361733,0.94799729567963
APOM,GCST90001568.tsv_cleaned,0.169881291374245,0.0641627552943222,0.0081050507138744,0.0441222909973734,0.295640291751116,1.18516415376154,1.04511015463708,1.34398662679635
APOM,GCST90001571.tsv_cleaned,0.139814430886133,0.070770619334456,0.0482001061322688,0.0011040169905992,0.278524844781667,1.1500603633718,1.00110462664169,1.3211794294027
APOM,GCST90001589.tsv_cleaned,0.16870705761087,0.0736574951079832,0.0219966213999675,0.0243383671992224,0.313075748022517,1.18377331074427,1.024636963,1.36762512200269
APOM,GCST90001592.tsv_cleaned,-0.232706921,0.079946711604873,0.0036053308255431,-0.389402476,-0.076011366,0.792385770950789,0.677461553143222,0.926805671985548
APOM,GCST90001593.tsv_cleaned,-0.185551766,0.0716451330663119,0.0096011462049425,-0.325976227,-0.045127305,0.830645835442953,0.721822347410338,0.955875786353964
APOM,GCST90001607.tsv_cleaned,-0.168631842,0.0715597730973057,0.0184472089127336,-0.308888998,-0.028374687,0.844819872920444,0.734262270259039,0.972024093556549
APOM,GCST90001614.tsv_cleaned,-0.167810335,0.071545688918283,0.0190016342460903,-0.308039886,-0.027580785,0.845514183724194,0.734886006115499,0.972796092087285
APOM,GCST90001618.tsv_cleaned,-0.184413052,0.0936243299455053,0.0488712816343339,-0.367916739,-0.000909365,0.83159224192531,0.692174810574749,0.999091047904702
APOM,GCST90001627.tsv_cleaned,-0.2017585,0.0860090957543872,0.0189872617704839,-0.370336328,-0.033180672,0.817292280277063,0.690502056693612,0.967363768037074
APOM,GCST90001629.tsv_cleaned,-0.147855983,0.0733976000843206,0.0439620411498284,-0.291715279,-0.003996687,0.862555328489734,0.746981186686023,0.9960112891287
APOM,GCST90001664.tsv_cleaned,0.228863346967311,0.0687439259421327,0.0008709097533994,0.0941252521207312,0.363601441813891,1.25717023114638,1.09869735147261,1.43850077363187
APOM,GCST90001665.tsv_cleaned,0.174264681983122,0.0719747258992758,0.0154696737456334,0.0331942192205415,0.315335144745703,1.19037059377682,1.03375129411602,1.37071862312905
APOM,GCST90001673.tsv_cleaned,-0.186990222,0.0822505921927843,0.0230008227098497,-0.348201383,-0.025779062,0.829451846432603,0.705956694185057,0.974550381372411
APOM,GCST90001675.tsv_cleaned,-0.244508578,0.0715459194458854,0.0006319780196403,-0.38473858,-0.104278576,0.783089271083612,0.680628542860987,0.90097427285166
APOM,GCST90001676.tsv_cleaned,-0.176529678,0.068080870613107,0.0095159103455561,-0.309968185,-0.043091172,0.838173903182168,0.733470291405288,0.957824059417065
APOM,GCST90001678.tsv_cleaned,-0.247459099,0.0677628643952018,0.000260368694272,-0.380274313,-0.114643884,0.780782155305492,0.683673843047884,0.891683629910047
APOM,GCST90001682.tsv_cleaned,-0.219278394,0.0723706973025423,0.0024460765646741,-0.361124961,-0.077431828,0.803098109124371,0.696891908733584,0.925490115176103
APOM,GCST90001684.tsv_cleaned,-0.279314621,0.0757447943568633,0.0002264012440662,-0.427774418,-0.130854824,0.75630191716719,0.651958468220084,0.877345134380059
APOM,GCST90001685.tsv_cleaned,-0.253851132,0.0718514773271961,0.0004108754408388,-0.394680028,-0.113022237,0.775807286233228,0.673895632700537,0.893130799736204
APOM,GCST90001686.tsv_cleaned,-0.223413591,0.0655261217945583,0.0006507378031168,-0.35184479,-0.094982392,0.799783997305403,0.703389286655971,0.909388946463532
APOM,GCST90001687.tsv_cleaned,-0.306567407,0.0733513418473264,2.92229991307232e-05,-0.450336037,-0.162798777,0.735968906797685,0.637413920734523,0.849762162628656
APOM,GCST90001689.tsv_cleaned,0.158374281091461,0.0554957574165308,0.0043198521235073,0.0496025965550608,0.267145965627862,1.17160462211173,1.05085340062312,1.30623109725832
APOM,GCST90001693.tsv_cleaned,-0.206876102,0.0751966894206422,0.0059389505890865,-0.354261613,-0.059490591,0.813120387893978,0.701691371706313,0.942244399558582
APOM,GCST90001695.tsv_cleaned,-21.91211928,7.65968029880593,0.0042269433354124,-36.92509266,-6.89914589,3.04570272362579e-10,9.1967845667563e-17,0.001008646556127
