protein,mediator,beta_XM,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95
LGALS4,"Sphingomyelin (d18:1/20:1, d18:2/20:0) levels || id:ebi-met1400-GCST90199996",-0.07366781,0.036461291731394,0.0433378893923334,-0.145131941,-0.002203678,0.928980240991863,0.864908168471007,0.997798748598857
LGALS4,"Sphingomyelin (d18:1/20:0, d16:1/22:0) levels || id:ebi-met1400-GCST90200001",-0.100430032,0.0389044794095646,0.009838577702303,-0.176682811,-0.024177252,0.904448392773392,0.838045560784721,0.976112676289815
LGALS4,"1,2,3-benzenetriol sulfate (2) levels || id:ebi-met1400-GCST90200006",-0.141048766,0.0454447888368273,0.0019109178415278,-0.230120552,-0.05197698,0.868446959732353,0.794437825339111,0.949350720487701
LGALS4,3-methoxycatechol sulfate (2) levels || id:ebi-met1400-GCST90200007,-0.087857785,0.0420228641539605,0.0365537207949106,-0.170222599,-0.005492971,0.915891120921319,0.84347703877356,0.994522087527399
LGALS4,"Sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1) levels || id:ebi-met1400-GCST90200033",-0.089579062,0.0353066218417986,0.0111751226870225,-0.15878004,-0.020378083,0.914315974995474,0.853184004346885,0.979828147120345
LGALS4,Tricosanoyl sphingomyelin (d18:1/23:0) levels || id:ebi-met1400-GCST90200034,-0.117782645,0.044562842259573,0.0082158408726704,-0.205125816,-0.030439474,0.888889235940169,0.81454482714939,0.970019141285869
LGALS4,1-palmitoyl-2-docosahexaenoyl-gpc (16:0/22:6) levels || id:ebi-met1400-GCST90200043,-0.093131786,0.0386938382426122,0.0160890446993793,-0.168971709,-0.017291863,0.911073425358042,0.844532795481414,0.9828567828683
LGALS4,1-stearoyl-2-docosahexaenoyl-gpc (18:0/22:6) levels || id:ebi-met1400-GCST90200046,-0.098783892,0.0383638285208791,0.0100262495495513,-0.173976996,-0.023590788,0.905938467077655,0.840316227835831,0.976685298872215
LGALS4,"Sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0) levels || id:ebi-met1400-GCST90200053",-0.08888648,0.0371943935377629,0.0168583910103068,-0.161787491,-0.015985469,0.91494943265922,0.850621949796325,0.984141620756286
LGALS4,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4) levels || id:ebi-met1400-GCST90200054,0.0886782696608505,0.0414184782305866,0.0322714919031822,0.0074980523289008,0.1698584869928,1.0927290356826,1.0075262331129,1.18513712713426
LGALS4,"Sphingomyelin (d18:0/20:0, d16:0/22:0) levels || id:ebi-met1400-GCST90200123",-0.078967272,0.039104656441746,0.0434474443278403,-0.155612399,-0.002322145,0.924070166967977,0.85589087061031,0.997680548772918
LGALS4,"Sphingomyelin (d18:2/21:0, d16:2/23:0) levels || id:ebi-met1400-GCST90200129",-0.079638146,0.0329815238964407,0.0157512423089695,-0.144281932,-0.014994359,0.923450440594673,0.865643660675879,0.985117496925555
LGALS4,"Sphingomyelin (d18:1/19:0, d19:1/18:0) levels || id:ebi-met1400-GCST90200131",-0.098516386,0.0403603723632301,0.0146499544510196,-0.177622715,-0.019410056,0.906180844151024,0.837258248500849,0.980777106438301
LGALS4,"Sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0) levels || id:ebi-met1400-GCST90200134",-0.089337453,0.039697005916363,0.0244182753673679,-0.167143585,-0.011531322,0.91453690799821,0.846078118575035,0.988534909163653
LGALS4,Carotene diol (2) levels || id:ebi-met1400-GCST90200140,-0.126921258,0.0543936816139926,0.0196280856023826,-0.233532874,-0.020309642,0.880803026184934,0.791731568071487,0.979895209718969
LGALS4,Carotene diol (1) levels || id:ebi-met1400-GCST90200142,-0.128222517,0.0577951044659375,0.0265159545842471,-0.241500922,-0.014944112,0.879657618577026,0.785448079786765,0.985166996818779
LGALS4,Gamma-glutamylcitrulline levels || id:ebi-met1400-GCST90200185,0.111386696888557,0.0415210963766369,0.007304071637968,0.0300053479903485,0.192768045786765,1.11782708354353,1.03046004482916,1.2126014928707
LGALS4,4-allylcatechol sulfate levels || id:ebi-met1400-GCST90200220,-0.097553058,0.0401425271522124,0.0150918531428757,-0.176232412,-0.018873705,0.907054213481097,0.838423101465468,0.981303287988777
LGALS4,Dihydrocaffeate sulfate (2) levels || id:ebi-met1400-GCST90200222,-0.153708288,0.0653966402402021,0.0187532268434494,-0.281885703,-0.025530873,0.857522133984764,0.754359900740665,0.974792283566224
LGALS4,Undecenoylcarnitine (C11:1) levels || id:ebi-met1400-GCST90200236,-0.081042581,0.0392355253166233,0.0388718540678664,-0.15794421,-0.004140951,0.922154424808318,0.853897419470161,0.995867611031322
LGALS4,4-acetamidobutanoate levels || id:ebi-met1400-GCST90200311,0.116727366161676,0.0382120105623164,0.0022526339099717,0.0418318254595363,0.191622906863816,1.12381299846934,1.04271910519814,1.21121369046812
LGALS4,Homovanillate (hva) levels || id:ebi-met1400-GCST90200317,0.0926968954721094,0.0451222795619462,0.0399419562965976,0.0042572275306948,0.181136563413524,1.09712914005504,1.00426630239717,1.19857885013637
LGALS4,Stearoyl sphingomyelin (d18:1/18:0) levels || id:ebi-met1400-GCST90200335,-0.077038183,0.0387539323576814,0.0468249188298996,-0.15299589,-0.001080475,0.925854501406102,0.858133248719853,0.998920108331317
LGALS4,Methylsuccinate levels || id:ebi-met1400-GCST90200352,0.0938287932764762,0.0395552174039289,0.0176874698570129,0.0163005671647755,0.171357019388177,1.09837168120191,1.01643414622756,1.18691442484875
LGALS4,Adenosine 5'-monophosphate (AMP) levels || id:ebi-met1400-GCST90200356,0.119957469963605,0.0393683756258982,0.0023109807353416,0.0427954537368449,0.197119486190366,1.12744890011694,1.04372438309252,1.21788955299535
LGALS4,Sphinganine levels || id:ebi-met1400-GCST90200374,-0.099686967,0.0425472409675334,0.0191308511430528,-0.18307956,-0.016294375,0.905120705994879,0.832701903602519,0.983837660123479
LGALS4,Glutarate (C5-DC) levels || id:ebi-met1400-GCST90200380,0.0816572838605961,0.0407080024443982,0.0448640301581066,0.0018695990695757,0.161444968651617,1.08508387034338,1.00187134785959,1.17520778310988
LGALS4,Sphingosine levels || id:ebi-met1400-GCST90200385,-0.123298152,0.0409203039783445,0.002585690244171,-0.203501948,-0.043094357,0.884000056460002,0.815868614786111,0.957821008994389
LGALS4,Glycocholate levels || id:ebi-met1400-GCST90200387,0.0788328512924106,0.0398215931226518,0.0477427731871506,0.0007825287720129,0.156883173812808,1.08202344813338,1.00078283502753,1.16985893575826
LGALS4,Citrulline levels || id:ebi-met1400-GCST90200403,0.0984904715612731,0.04735302124954,0.0375329185153497,0.0056785499121747,0.191302393210372,1.1035038896751,1.00569470343845,1.21082554214982
LGALS4,Salicylate levels || id:ebi-met1400-GCST90200421,-0.083954505,0.0393512454165365,0.0328865998584503,-0.161082946,-0.006826064,0.919473086756683,0.851221462920728,0.993197180871126
LGALS4,X-11308 levels || id:ebi-met1400-GCST90200456,-0.075391205,0.0379767464354824,0.0471229035351787,-0.149825628,-0.000956782,0.927380619335614,0.860858072791993,0.999043675492272
LGALS4,X-11372 levels || id:ebi-met1400-GCST90200460,-0.086517316,0.0377839338346477,0.0220334289458094,-0.160573826,-0.012460805,0.917119668103503,0.85165494698287,0.987616509012303
LGALS4,X-11852 levels || id:ebi-met1400-GCST90200467,-0.094775548,0.0424518489688267,0.0255791442179878,-0.177981172,-0.011569924,0.909577068306768,0.83695818193469,0.988496750551026
LGALS4,X-11880 levels || id:ebi-met1400-GCST90200487,-0.083188188,0.0388446708591394,0.032228915971259,-0.159323743,-0.007052633,0.920177964251499,0.85272025195757,0.992972178097355
LGALS4,X-12830 levels || id:ebi-met1400-GCST90200504,0.0979371983697393,0.0479337220601691,0.0410346721043376,0.0039871031318079,0.191887293607671,1.10289351942251,1.00399506220186,1.21153396164771
LGALS4,X-18922 levels || id:ebi-met1400-GCST90200578,-0.092750478,0.0399003489034125,0.0200958720778684,-0.170955161,-0.014545794,0.911420891934868,0.842859365290656,0.985559485322786
LGALS4,X-21736 levels || id:ebi-met1400-GCST90200584,0.0810595579282865,0.0393359955178801,0.0393319803649901,0.0039610067132415,0.158158109143331,1.0844354813741,1.00396886186835,1.17135138143088
LGALS4,X-21834 levels || id:ebi-met1400-GCST90200593,-0.143179763,0.0421725599539486,0.0006860529169144,-0.225837981,-0.060521546,0.866598272418017,0.797847357860649,0.941273488417141
LGALS4,X-22771 levels || id:ebi-met1400-GCST90200598,-0.07982933,0.0402557886510396,0.047361598716368,-0.158730676,-0.000927985,0.923273907747705,0.853226122183379,0.999072445820533
LGALS4,X-24344 levels || id:ebi-met1400-GCST90200627,-0.115830656,0.0578012212356585,0.0450756051100087,-0.229121049,-0.002540262,0.890626033010589,0.795232265388525,0.997462961702943
LGALS4,X-24337 levels || id:ebi-met1400-GCST90200629,0.104344707793731,0.0526521790189594,0.0475045654107677,0.0011464369165705,0.207542978670892,1.10998300877118,1.00114709432657,1.23065060743094
LGALS4,X-25217 levels || id:ebi-met1400-GCST90200654,-0.115807707,0.0570641952863126,0.0424146602344973,-0.22765353,-0.003961884,0.890646472132807,0.796400141183081,0.99604595391484
LGALS4,X-25419 levels || id:ebi-met1400-GCST90200657,-0.083916487,0.0401888972037429,0.0367931901683041,-0.162686725,-0.005146248,0.919508044019621,0.849857385583394,0.994866971046431
LGALS4,X-26054 levels || id:ebi-met1400-GCST90200672,-0.156353288,0.0447129608390716,0.0004708349904378,-0.243990691,-0.068715885,0.855256985168365,0.783494927780907,0.933591890315114
LGALS4,3-methylcytidine levels || id:ebi-met1400-GCST90200682,0.079592341955027,0.0375404006243513,0.0339910135490404,0.0060131567312985,0.153171527178755,1.08284554698765,1.00603127205012,1.16552488099254
LGALS4,"Adenosine 3',5'-cyclic monophosphate (cAMP) to adenosine 5'-monophosphate (AMP) ratio || id:ebi-met1400-GCST90200719",-0.08507301,0.0432777944697696,0.0493283359848601,-0.169897487,-0.000248533,0.918445226317492,0.843751307551119,0.999751498096828
LGALS4,Adenosine 5'-diphosphate (ADP) to Adenosine 5'-monophosphate (AMP) ratio || id:ebi-met1400-GCST90200728,-0.169081122,0.0542363065928581,0.0018239837658474,-0.275384283,-0.062777961,0.844440397725047,0.759280288537673,0.939151978623577
LGALS4,Adenosine 5'-monophosphate (AMP) to palmitate (16:0) ratio || id:ebi-met1400-GCST90200734,0.101565743339586,0.0395267962315857,0.0101833193403226,0.0240932227256786,0.179038263953494,1.10690268747914,1.02438580947687,1.19606650952559
LGALS4,Adenosine 5'-monophosphate (AMP) to inosine 5'-monophosphate (IMP) ratio || id:ebi-met1400-GCST90200738,0.135316052273648,0.0539017780280848,0.0120587954568386,0.0296685673386014,0.240963537208694,1.14489857497364,1.03011306425511,1.27247463648521
LGALS4,Adenosine 5'-monophosphate (AMP) to alanine ratio || id:ebi-met1400-GCST90200741,0.131392477129431,0.0393417042039589,0.000838460074685,0.0542827368896713,0.20850221736919,1.14041528040528,1.05578306878036,1.23183166148349
LGALS4,Adenosine 5'-monophosphate (AMP) to phenylalanine ratio || id:ebi-met1400-GCST90200745,0.124090138284428,0.0395369759074346,0.0016976600145689,0.0465976655058558,0.201582611062999,1.13211791356663,1.04770039826131,1.22333729408281
LGALS4,Adenosine 5'-monophosphate (AMP) to phosphate ratio || id:ebi-met1400-GCST90200747,0.119909919007065,0.0395369989164592,0.0024225330848016,0.0424174011308046,0.197402436883325,1.1273952901179,1.04332987494661,1.21823420444571
LGALS4,Sphingosine to phosphate ratio || id:ebi-met1400-GCST90200754,-0.129476341,0.0406909594336315,0.0014629026092313,-0.209230622,-0.049722061,0.878555373585731,0.811208131739924,0.951493845113259
LGALS4,Glycolithocholate to glycolithocholate sulfate ratio || id:ebi-met1400-GCST90200793,-0.129788448,0.0434252696338614,0.0028009646000213,-0.214901977,-0.04467492,0.878281213394675,0.806620504062005,0.956308308451736
LGALS4,Adenosine 5'-monophosphate (AMP) to flavin adenine dinucleotide (FAD) ratio || id:ebi-met1400-GCST90200843,0.118956238833405,0.0455041820746805,0.0089441233281015,0.0297680419670317,0.208144435699779,1.12632062810522,1.03021553946618,1.23139101352779
LGALS4,Adenosine 5'-monophosphate (AMP) to citrate ratio || id:ebi-met1400-GCST90200845,0.118519516056967,0.0395037967620354,0.0026979733991961,0.0410920744033777,0.195946957710556,1.12582884562747,1.04194803787289,1.2164623796734
LGALS4,Adenosine 5'-monophosphate (AMP) to glutamine ratio || id:ebi-met1400-GCST90200848,0.113719324601176,0.0394153755462087,0.0039122551001268,0.0364651885306071,0.190973460671745,1.12043760147607,1.03713819908465,1.21042732772684
LGALS4,Adenosine 5'-monophosphate (AMP) to threonine ratio || id:ebi-met1400-GCST90200849,0.114587488763579,0.0395120894989403,0.0037308947385926,0.0371437933456562,0.192031184181502,1.12141074761206,1.03784224491785,1.21170830250738
LGALS4,Adenosine 5'-monophosphate (AMP) to tryptophan ratio || id:ebi-met1400-GCST90200850,0.133357341321666,0.0391542569128943,0.0006593487024133,0.056614997772393,0.210099684870939,1.14265824439222,1.0582483040007,1.23380104512471
LGALS4,Adenosine 5'-monophosphate (AMP) to glycine ratio || id:ebi-met1400-GCST90200851,0.101644328961737,0.0398393938299546,0.0107305796679742,0.0235591170550257,0.179729540868448,1.10698967753353,1.02383882529377,1.19689360853667
LGALS4,Adenosine 5'-monophosphate (AMP) to arginine ratio || id:ebi-met1400-GCST90200852,0.104036225672044,0.0394457630067526,0.0083531951142658,0.026722530178809,0.181349921165279,1.10964065166584,1.02708277874757,1.19883460350765
LGALS4,Adenosine 5'-monophosphate (AMP) to tyrosine ratio || id:ebi-met1400-GCST90200853,0.124789132077968,0.0414816651029199,0.0026271701494026,0.0434850684762449,0.206093195679691,1.13290953359829,1.04444439904924,1.22886772382162
LGALS4,Adenosine 5'-monophosphate (AMP) to aspartate ratio || id:ebi-met1400-GCST90200857,0.0926782994140258,0.0381997340619426,0.0152599455216489,0.0178068206526182,0.167549778175433,1.09710873796753,1.0179663073273,1.18240414664107
LGALS4,Adenosine 5'-monophosphate (AMP) to asparagine ratio || id:ebi-met1400-GCST90200859,0.0988293649331795,0.0395022591007509,0.0123540621471146,0.0214049370957078,0.176253792770651,1.10387792320435,1.02163566606745,1.19274072921558
LGALS4,Adenosine 5'-monophosphate (AMP) to serine ratio || id:ebi-met1400-GCST90200860,0.149799642440115,0.0397743927655651,0.0001657289402041,0.0718418326196077,0.227757452260623,1.16160148377271,1.07448538208479,1.25578070172059
LGALS4,Adenosine 5'-monophosphate (AMP) to methionine ratio || id:ebi-met1400-GCST90200862,0.0938504996012392,0.0394922359082579,0.017481119385925,0.0164457172210537,0.171255281981425,1.09839552307309,1.016581692,1.1867936773955
LGALS4,Adenosine 5'-monophosphate (AMP) to histidine ratio || id:ebi-met1400-GCST90200865,0.118285322308856,0.0394446618177975,0.0027107515240931,0.0409737851459734,0.19559685947174,1.12556521442198,1.0418247939026,1.21603657287814
LGALS4,Adenosine 5'-monophosphate (AMP) to isoleucine ratio || id:ebi-met1400-GCST90200867,0.10687848845591,0.0392126553977738,0.0064182375464061,0.0300216838762734,0.183735293035547,1.11279902833553,1.03047687844439,1.20169768324532
LGALS4,Adenosine 5'-monophosphate (AMP) to valine ratio || id:ebi-met1400-GCST90200869,0.112222136391946,0.0390679670963356,0.0040725784347258,0.0356489208831283,0.188795351900764,1.11876135065457,1.03629196215167,1.20779375449334
LGALS4,Adenosine 5'-monophosphate (AMP) to cysteine ratio || id:ebi-met1400-GCST90200871,0.111847959764184,0.0393261141715112,0.0044535082596066,0.0347687759880222,0.188927143540346,1.1183428146132,1.03538027633801,1.20795294210209
LGALS4,Glutarate (C5-DC) to salicylate ratio || id:ebi-met1400-GCST90200880,0.0854411065480686,0.0429858873860219,0.046849878151392,0.0011887672714657,0.169693445824671,1.08919741285964,1.00118947413535,1.18494154685825
LGALS4,Salicylate to caprylate (8:0) ratio || id:ebi-met1400-GCST90200891,-0.085790525,0.0400610070158635,0.0322339826977535,-0.164310099,-0.007270951,0.917786464336231,0.848478868779417,0.992755418093723
LGALS4,Hypotaurine to taurine ratio || id:ebi-met1400-GCST90200892,0.120882075289931,0.0548569824971928,0.027553477045039,0.0133623895954333,0.228401760984429,1.12849182744893,1.01345206530537,1.25659007289635
LGALS4,Glucose to fructose ratio || id:ebi-met1400-GCST90200915,-0.079246457,0.0398417755256073,0.0466979738598074,-0.157336337,-0.001156577,0.923812216275345,0.854416638416513,0.99884409147418
LGALS4,Adenosine 5'-monophosphate (AMP) to EDTA ratio || id:ebi-met1400-GCST90200945,0.101716942040282,0.041778123720481,0.0149043929402382,0.0198318195481397,0.183602064532425,1.1070700623804,1.02002977653162,1.20153759352627
LGALS4,Mannose to fructose ratio || id:ebi-met1400-GCST90200951,-0.086285386,0.0399836336243814,0.0309264616072987,-0.164653308,-0.007917464,0.917332400018266,0.848187713079385,0.992113796447454
LGALS4,Adenosine 5'-monophosphate (AMP) to N-palmitoyl-sphingosine (d18:1 to 16:0) ratio || id:ebi-met1400-GCST90200969,0.0957790389009237,0.0397997404727991,0.0161051366288385,0.0177715475742375,0.17378653022761,1.10051586593103,1.01793040115522,1.18980155204269
LGALS4,Adenosine 5'-monophosphate (AMP) to leucine ratio || id:ebi-met1400-GCST90200970,0.117872355383125,0.0389618169853558,0.0024836194687569,0.0415071940918276,0.194237516674422,1.12510048918035,1.04238066080669,1.21438468531662
LGALS4,Adenosine 5'-monophosphate (AMP) to urate ratio || id:ebi-met1400-GCST90200976,0.104799882019116,0.0381046952327622,0.0059538156719846,0.0301146793629022,0.17948508467533,1.11048835942996,1.03057271259917,1.19660105624112
LGALS4,Phosphatidylcholine (16:0_0:0) levels || id:ebi-PL179-GCST90277264,0.187801655278925,0.0511195466902936,0.000238994250747,0.0876073437659493,0.2879959667919,1.20659417002984,1.09155943025433,1.33375192481347
LGALS4,Phosphatidylcholine (18:0_0:0) levels || id:ebi-PL179-GCST90277265,0.108642648732411,0.0541952501566028,0.0450001999653508,0.0024199584254695,0.214865339039353,1.11476391685658,1.00242288888825,1.23969494721301
LGALS4,Phosphatidylcholine (O-16:0_16:0) levels || id:ebi-PL179-GCST90277318,0.151324125017836,0.0548760395351884,0.0058234026935694,0.043767087528867,0.258881162506805,1.16337367549145,1.04473899380789,1.29547984410292
LGALS4,Triacylglycerol (51:3) levels || id:ebi-PL179-GCST90277394,0.144782795762973,0.0574759851422647,0.0117684067371404,0.0321298648841343,0.257435726641812,1.15578850084285,1.03265160177833,1.29360866373527
LGALS4,Triacylglycerol (52:4) levels || id:ebi-PL179-GCST90277398,0.12682845993658,0.0644410060533961,0.0490527557360763,0.0005240880719238,0.253132831801237,1.13522226497868,1.00052422543007,1.28805436005247
LGALS4,Triacylglycerol (53:3) levels || id:ebi-PL179-GCST90277402,0.158904253153358,0.0633381440536217,0.0121133837113913,0.03476149080826,0.283047015498457,1.17222570439263,1.03537273343405,1.32716755779462
LGALS4,Triacylglycerol (54:3) levels || id:ebi-PL179-GCST90277404,0.148605116260054,0.0709072950990226,0.0361029312498381,0.0096268178659695,0.287583414654138,1.16021474880005,1.00967330473086,1.33320179609184
