protein,mediator,beta_XM,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95
EGFR,Nisinate (24:6n3) levels || id:ebi-met1400-GCST90200122,0.174643357053963,0.0846876922177448,0.0391882512925266,0.0086554803071835,0.340631233800743,1.190821443,1.00869304728538,1.40583472093491
EGFR,O_Selenomonadales prevalence || id:ebi-gm430-GCST90011554,-0.569149148,0.266130372283534,0.0324672447584825,-1.090764678,-0.047533619,0.566006821733073,0.335959494625606,0.953578414580569
EGFR,OTU97_163 (Bacteroides) prevalence || id:ebi-gm430-GCST90011577,0.885453016915738,0.340812607488387,0.0093750978024499,0.2174603062385,1.55344572759298,2.42408229306668,1.24291609251361,4.7277326272892
EGFR,OTU97_27 (Bacteroides) abundance || id:ebi-gm430-GCST90011388,-0.457470505,0.147787306031072,0.0019650424070558,-0.747133625,-0.167807385,0.632882495539919,0.473722474804931,0.845516677936318
EGFR,OTU97_97 (Clostridiales) abundance || id:ebi-gm430-GCST90011418,-0.289041706,0.140824694056763,0.0401217693322297,-0.565058107,-0.013025306,0.748980967380315,0.568327122101383,0.987059156043376
EGFR,OTU99_197 (Bacteroides) prevalence || id:ebi-gm430-GCST90011643,0.892063581462264,0.340949420178995,0.0088859703338165,0.223802717911433,1.56032444501309,2.44015992810441,1.25082422986908,4.76036547145376
EGFR,OTU99_34 (Holdemanella) abundance || id:ebi-gm430-GCST90011454,0.390231138664327,0.192880923885381,0.043055495349088,0.0121845278489808,0.768277749479673,1.47732222070753,1.01225906162041,2.15604979648444
EGFR,OTU99_72 (Parabacteroides) prevalence || id:ebi-gm430-GCST90011673,-0.638527061,0.305233779042282,0.03644496523829,-1.236785267,-0.040268854,0.528069666135144,0.290316007724653,0.960531162155417
EGFR,GCST90002095.tsv_cleaned,-0.523264951,0.167111450709849,0.0017407377113143,-0.850803395,-0.195726508,0.592582632543509,0.427071686879921,0.822237079113438
EGFR,GCST90001489.tsv_cleaned,0.319229654743961,0.112474455158183,0.0045362861122375,0.0987797226339212,0.539679587,1.37606730900655,1.10382312552629,1.71545711910475
EGFR,GCST90001495.tsv_cleaned,0.316515163116042,0.113633505692992,0.0053461152250363,0.0937934919577777,0.539236834274306,1.37233705098441,1.09833290791752,1.7146977641555
EGFR,GCST90001658.tsv_cleaned,0.287685943278563,0.10709526247949,0.007225638623758,0.0777792288187631,0.497592657738363,1.3333384944457,1.08088400428864,1.64475700789072
EGFR,GCST90001810.tsv_cleaned,0.392618858890173,0.146671216819514,0.0074314855828088,0.105143273923926,0.680094443856421,1.48085386746832,1.11086975762375,1.974064162
EGFR,GCST90001626.tsv_cleaned,0.258639835032138,0.0971364456105945,0.0077529244558402,0.0682524016353725,0.449027268428903,1.29516724694432,1.07063550453061,1.56678738044724
EGFR,GCST90001475.tsv_cleaned,0.286456274919141,0.109905911579166,0.0091505598029031,0.0710406882239758,0.501871861614306,1.3316999379337,1.07362490887042,1.65181033901167
EGFR,GCST90001625.tsv_cleaned,0.249358150835384,0.0959746058385259,0.0093722624123904,0.0612479233918733,0.437468378278895,1.28320153048032,1.063162464,1.54878132272875
EGFR,GCST90001624.tsv_cleaned,0.271515420890405,0.105403070835777,0.0099958571269422,0.0649254020522815,0.478105439728528,1.31195110315467,1.0670794194803,1.6130155503393
EGFR,GCST90001659.tsv_cleaned,0.273710782096124,0.107100548037558,0.0105991753863095,0.0637937079425113,0.483627856249737,1.31483447357206,1.06587249505007,1.62194793553829
EGFR,GCST90001660.tsv_cleaned,0.27807390623595,0.112370635223189,0.0133380381242934,0.0578274611984983,0.498320351273401,1.32058379297998,1.05953216952775,1.64595432251829
EGFR,GCST90002096.tsv_cleaned,-0.398227305,0.161670982878884,0.0137704646442301,-0.715102432,-0.081352179,0.671509372610545,0.489142005516185,0.921868971420586
EGFR,GCST90001484.tsv_cleaned,0.266299675808665,0.108529741320453,0.0141393983338541,0.0535813828205773,0.479017968796753,1.30512611481284,1.05504285063684,1.61448814570733
EGFR,GCST90001483.tsv_cleaned,0.266396533325573,0.109517206210783,0.014996530669411,0.0517428091524382,0.481050257498707,1.30525253220971,1.05310485874925,1.61777258806239
EGFR,GCST90001497.tsv_cleaned,0.263688584376967,0.110923816497678,0.0174444187070735,0.0462779040415187,0.481099264712416,1.30172275637082,1.04736543760438,1.61785187253209
EGFR,GCST90001486.tsv_cleaned,0.288910791690477,0.121755884106655,0.0176505115009632,0.050269258841434,0.52755232453952,1.3349726325646,1.05155419852564,1.69477895879755
EGFR,GCST90001901.tsv_cleaned,-0.279260978,0.118280917040347,0.0182258414136423,-0.511091576,-0.047430381,0.756342488348146,0.599840449953755,0.953676864780905
EGFR,GCST90001958.tsv_cleaned,0.271502532520885,0.11817746733598,0.0215951809642818,0.0398746965423644,0.503130368499406,1.31193419435303,1.04068036517416,1.65389046234641
EGFR,GCST90001834.tsv_cleaned,-0.310651631,0.136598549900959,0.0229543122792339,-0.578384789,-0.042918473,0.732969175024619,0.560803451344144,0.957989488560733
EGFR,GCST90002007.tsv_cleaned,0.269831887527894,0.11875718809906,0.0230785997650651,0.0370677988537359,0.502595976202052,1.30974424788101,1.03776337762053,1.6530068721356
EGFR,GCST90001496.tsv_cleaned,0.248011311114047,0.112326078158085,0.0272471711475942,0.0278521979241998,0.468170424303894,1.28147442701544,1.02824369663686,1.59706955896323
EGFR,GCST90001485.tsv_cleaned,0.238479744926129,0.108390782841013,0.0277937914781468,0.0260338105577426,0.450925679294515,1.26931799564626,1.02637565021998,1.56976461174435
EGFR,GCST90001618.tsv_cleaned,0.228488896136539,0.105800782428526,0.0308025306256665,0.0211193625766279,0.435858429696449,1.25669957083398,1.0213439546081,1.54628987052681
EGFR,GCST90001819.tsv_cleaned,0.23743267104895,0.110791796493288,0.0321088579139196,0.020280749922106,0.454584592175795,1.26798962150548,1.02048780168366,1.57551876425467
EGFR,GCST90001917.tsv_cleaned,-0.231973942,0.109045447147722,0.0333939751709607,-0.445703018,-0.018244866,0.792966786186029,0.640373923106935,0.981920564384378
EGFR,GCST90001513.tsv_cleaned,0.234343288438594,0.110375695088915,0.0337419435092519,0.0180069260643214,0.450679650812867,1.26407836121929,1.01817002827648,1.56937845244542
EGFR,GCST90001498.tsv_cleaned,0.226988249350677,0.108352887456149,0.0361800589552311,0.014616589936625,0.439359908764728,1.25481512296117,1.01472393465422,1.55171366224708
EGFR,GCST90002074.tsv_cleaned,0.241396489969833,0.116065601809328,0.0375413107245544,0.0139079104235511,0.468885069516115,1.27302567717124,1.01400507534083,1.5982113050002
EGFR,GCST90001967.tsv_cleaned,0.243430357219935,0.117170192975687,0.0377481324680545,0.0137767789875873,0.473083935452282,1.27561747719973,1.01387211611698,1.60493608835936
EGFR,GCST90001812.tsv_cleaned,0.245338864405648,0.121276406535803,0.0430759581197634,0.0076371075954743,0.483040621215822,1.27805432695416,1.00766634468322,1.62099575049293
EGFR,GCST90001491.tsv_cleaned,0.22585780810115,0.112048457353962,0.0438297377340073,0.0062428316873838,0.445472784514916,1.25339742964612,1.00626235877475,1.56122814586486
EGFR,GCST90002065.tsv_cleaned,-0.240386214,0.11931383968098,0.0439320318725031,-0.47424134,-0.006531088,0.786324113197404,0.622357035064817,0.993490193183545
EGFR,GCST90001549.tsv_cleaned,0.217347106796146,0.108553172938551,0.0452613005213916,0.004582887836586,0.430111325755705,1.24277540306818,1.00459340532774,1.5374286694301
EGFR,GCST90001680.tsv_cleaned,0.26826407464328,0.135056397734358,0.0469987475877657,0.0035535350839384,0.532974614202622,1.30769242283279,1.00355985637516,1.70399350060792
EGFR,P_Bacteroidetes abundance || id:ebi-gm430-GCST90011482,0.181898240687206,0.0910993797405083,0.0458576518952494,0.0033434563958099,0.360453024978603,1.19949212817465,1.00334905198061,1.43397889569218
EGFR,Phosphate levels (UKB data field 30810) || id:ebi-met1400-GCST90200393,-0.164068586,0.0635048547073886,0.009778652833234,-0.288538102,-0.039599071,0.848683811730309,0.749358252847386,0.961174725
EGFR,Phosphate to EDTA ratio || id:ebi-met1400-GCST90200943,-0.132890476,0.0618225563862261,0.0315910826647432,-0.254062687,-0.011718266,0.87556098137243,0.775643177775707,0.988350125505175
EGFR,Phosphatidylcholine (16:0_22:5) levels || id:ebi-PL179-GCST90277290,-0.243893211,0.11749608848743,0.0379165230818443,-0.474185545,-0.013600878,0.783571306232429,0.622391760240652,0.986491196016787
EGFR,Phosphatidylcholine (16:0_22:6) levels || id:ebi-PL179-GCST90277291,-0.244858844,0.0962996548084304,0.0110007107627663,-0.433606168,-0.056111521,0.782815029267376,0.648167474513643,0.945433694442477
EGFR,Phosphatidylcholine (18:1_20:2) levels || id:ebi-PL179-GCST90277311,0.285035048537335,0.119893940548109,0.0174354874527904,0.0500429250630402,0.520027172011629,1.32980863515231,1.05131622322264,1.68207335439469
EGFR,Picolinate levels || id:ebi-met1400-GCST90200282,-0.141755747,0.0710191847047384,0.0459316935566509,-0.280953349,-0.002558145,0.867833201298842,0.755063558969163,0.997445124096306
EGFR,Plasma free asparagine levels || id:ebi-met1400-GCST90200452,-0.154631983,0.0661737786319639,0.0194518677161749,-0.284332589,-0.024931377,0.856730410506652,0.752516324056454,0.975376842764453
EGFR,Plasma free proline levels || id:ebi-met1400-GCST90200411,-0.180629578,0.0716948593373124,0.0117547810234722,-0.321151502,-0.040107654,0.834744509025361,0.725313355902076,0.960686012022181
EGFR,Pregnenolone sulfate levels || id:ebi-met1400-GCST90199873,-0.121720357,0.0618578923522061,0.0490977605292819,-0.242961826,-0.000478888,0.885395928863735,0.78430145329574,0.999521226888352
EGFR,S-adenosylhomocysteine (SAH) to 5-methyluridine (ribothymidine) ratio || id:ebi-met1400-GCST90200723,0.1913871224741,0.0822412328927867,0.019957647125577,0.0301943060042381,0.352579938943962,1.21092813885293,1.03065477691013,1.42273338300713
EGFR,"Sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0) levels || id:ebi-met1400-GCST90200017",-0.18717165,0.0638530357935694,0.0033755946457658,-0.3123236,-0.0620197,0.829301374528525,0.731744697162128,0.939864371360827
EGFR,"Sphingomyelin (d17:2/16:0, d18:2/15:0) levels || id:ebi-met1400-GCST90200125",-0.128910872,0.0578663414058905,0.0258981936220351,-0.242328901,-0.015492843,0.879052309948286,0.784798013875161,0.984626553538063
EGFR,"Sphingomyelin (d18:1/14:0, d16:1/16:0) levels || id:ebi-met1400-GCST90199945",-0.1587878,0.0621195023000891,0.0105832422401938,-0.280542024,-0.037033575,0.853177384384969,0.75537419948454,0.963643780423922
EGFR,"Sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0) levels || id:ebi-met1400-GCST90200047",-0.168154722,0.0670249788579528,0.0121129490311283,-0.299523681,-0.036785764,0.8452230497251,0.741171170640677,0.96388261185208
EGFR,"Sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0) levels || id:ebi-met1400-GCST90200053",-0.129843095,0.0607422847316637,0.0325487044380508,-0.248897973,-0.010788217,0.878233219577997,0.779659515842941,0.989269767504136
EGFR,"Sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0) levels || id:ebi-met1400-GCST90200134",-0.22859723,0.0932803499682342,0.0142599638911842,-0.411426715,-0.045767744,0.795648932864052,0.662704085167491,0.955263802557827
EGFR,Succinimide levels || id:ebi-met1400-GCST90199925,-0.154144264,0.0770302396910172,0.0453829406985405,-0.305123534,-0.003164995,0.857148356089216,0.737032320066001,0.996840008699554
EGFR,TestASV_12 (Bacteroides) prevalence || id:ebi-gm430-GCST90011685,-0.403800412,0.20396413773862,0.0477302987327271,-0.803570122,-0.004030702,0.66777738836722,0.447727665058953,0.995977410410476
EGFR,TestASV_18 (Prevotella) prevalence || id:ebi-gm430-GCST90011691,0.649344045141735,0.320531476884991,0.0427816445815612,0.0211023504471531,1.27758573983632,1.91428473271717,1.0213265795203,3.58796697490748
EGFR,Threonine to pyruvate ratio || id:ebi-met1400-GCST90201009,-0.131315257,0.0668589224324517,0.0495225764584961,-0.262358745,-0.000271769,0.87694126910845,0.769235015164151,0.999728268091686
EGFR,Trans-4-hydroxyproline levels || id:ebi-met1400-GCST90200292,-0.141511104,0.0642215634298802,0.0275607452899398,-0.267385368,-0.015636839,0.868045537001247,0.765378062383696,0.984484781234871
EGFR,Tricosanoyl sphingomyelin (d18:1/23:0) levels || id:ebi-met1400-GCST90200034,-0.131561175,0.0663016422299715,0.0472243786781271,-0.261512394,-0.001609956,0.87672563991845,0.769886333669041,0.99839133918286
EGFR,X-24418 levels || id:ebi-met1400-GCST90200626,-0.181480987,0.0906966190172822,0.0453958920288964,-0.359246361,-0.003715614,0.834034102368315,0.698202320616666,0.996291280296723
EGFR,X-24947 levels || id:ebi-met1400-GCST90200651,-0.157995918,0.0664832769464794,0.0174788941402067,-0.288303141,-0.027688695,0.853853267329527,0.749534343291346,0.972691123034929
