protein,mediator,beta_XM,se,pval,lo_ci,up_ci,or,or_lci95,or_uci95
GHRL,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6) levels || id:ebi-met1400-GCST90200051,0.117574659843436,0.0594537036277885,0.0479757187578255,0.0010454007329709,0.234103918953902,1.12476560163276,1.00104594735478,1.26377581564489
GHRL,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6) levels || id:ebi-met1400-GCST90200073,0.177481722335679,0.0494320927314695,0.0003301520097189,0.080594820581999,0.274368624089359,1.19420623040237,1.08393162079675,1.31569971146663
GHRL,1-linoleoyl-GPG (18:2) levels || id:ebi-met1400-GCST90200074,0.132080752474435,0.0578075991532283,0.0223225789652938,0.018777858134108,0.245383646814763,1.14120047030828,1.01895527084922,1.27811156258746
GHRL,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6) levels || id:ebi-met1400-GCST90200081,0.140420823526604,0.053866000830998,0.0091378195814254,0.0348434618978482,0.24599818515536,1.15075796300051,1.0354576075437,1.27889725253981
GHRL,2-methylserine levels || id:ebi-met1400-GCST90200087,0.104572998238182,0.0512232794286746,0.0411998487372293,0.0041753705579798,0.204970625918384,1.11023643621202,1.00418409956234,1.22748900807131
GHRL,Caffeic acid sulfate levels || id:ebi-met1400-GCST90200093,0.120437963517794,0.0570736194484903,0.0348393045849022,0.0085736693987524,0.232302257636835,1.12799076221632,1.00861052856637,1.26150096951088
GHRL,Ascorbic acid 2-sulfate levels || id:ebi-met1400-GCST90200094,0.107424682324955,0.0489784474441898,0.02828539892759,0.0114269253343427,0.203422439315567,1.11340699836192,1.01149246203542,1.22559009634804
GHRL,1-linoleoyl-2-linolenoyl-GPC (18:2/18:3) levels || id:ebi-met1400-GCST90200095,0.149454532866313,0.0490815677692826,0.002326620416152,0.053254660038519,0.245654405694107,1.16120067314548,1.0546982004071,1.27845766949547
GHRL,Furaneol sulfate levels || id:ebi-met1400-GCST90200097,0.153025069311389,0.0585234153796586,0.008928845867971,0.0383191751672584,0.26773096345552,1.16535419320369,1.03906282300834,1.30699546316703
GHRL,Gamma-glutamyl-alpha-lysine levels || id:ebi-met1400-GCST90200107,0.103846419361123,0.050184740186862,0.0385195573335034,0.0054843285948731,0.202208510127372,1.10943005485423,1.00549939505549,1.22410321942156
GHRL,Sphingomyelin (d18:2/23:1) levels || id:ebi-met1400-GCST90200126,-0.1111821,0.0434376241937531,0.0104798549738449,-0.196319844,-0.026044357,0.894775795060435,0.821749361184913,0.974291872002898
GHRL,Behenoylcarnitine (C22) levels || id:ebi-met1400-GCST90200127,0.122446390851472,0.0534199943045531,0.0218972579989033,0.0177432020145478,0.227149579688396,1.13025852625263,1.0179015477572,1.25501757903945
GHRL,Hydroxy-cmpf levels || id:ebi-met1400-GCST90200154,0.127768429455146,0.0497026780872738,0.0101506441702584,0.0303511804040894,0.225185678506203,1.1362898409704,1.03081647294237,1.25255526719228
GHRL,Gamma-glutamylcitrulline levels || id:ebi-met1400-GCST90200185,0.133971248728923,0.0646770378359796,0.0383225388770753,0.0072042545704026,0.260738242887443,1.14335994612032,1.00723026764311,1.29788788957986
GHRL,3-amino-2-piperidone levels || id:ebi-met1400-GCST90200188,0.13619503466225,0.0482457450917075,0.0047584888504364,0.0416333742825036,0.230756695041997,1.14590536306746,1.04251219689568,1.259552747
GHRL,N-lactoyl isoleucine levels || id:ebi-met1400-GCST90200197,0.108990095397442,0.0508893706328333,0.0322171080827254,0.0092469289570883,0.208733261837795,1.11515130515628,1.00928981388737,1.2321163022562
GHRL,2-hydroxysebacate levels || id:ebi-met1400-GCST90200198,0.121765984603771,0.0577483131317928,0.0349822772078714,0.0085792908654572,0.234952678342085,1.12948975285861,1.00861619845281,1.2648489125691
GHRL,"(2,4 or 2,5)-dimethylphenol sulfate levels || id:ebi-met1400-GCST90200217",-0.145669751,0.068479566582347,0.0334034483813518,-0.279889702,-0.011449801,0.864443137400512,0.755867107750587,0.988615498857525
GHRL,Picolinoylglycine levels || id:ebi-met1400-GCST90200234,0.140433007336277,0.0493884838421091,0.0044629930835216,0.0436315790057434,0.237234435666811,1.15077198370192,1.0445974323614,1.26773828601093
GHRL,S-carboxyethylcysteine levels || id:ebi-met1400-GCST90200261,0.105737262760202,0.0510653331273512,0.0383936573957881,0.0056492098305934,0.20582531568981,1.1115297978672,1.00566519670668,1.22853857883585
GHRL,N-succinyl-phenylalanine levels || id:ebi-met1400-GCST90200262,0.161480076784175,0.0597908339308767,0.0069183382674024,0.0442900422796571,0.278670111288694,1.17524904318479,1.04528548791143,1.32137136646424
GHRL,Sarcosine levels || id:ebi-met1400-GCST90200291,0.0986541130118985,0.050064390948025,0.0487759938296517,0.0005279067537694,0.196780319270028,1.10368448342829,1.00052804612106,1.21747655518791
GHRL,Gamma-glutamyltyrosine levels || id:ebi-met1400-GCST90200295,0.161961842507269,0.0504118296500263,0.0013145944391491,0.0631546563932171,0.26076902862132,1.1758153742984,1.06519156517857,1.29792784662608
GHRL,Vanillylmandelate (VMA) levels || id:ebi-met1400-GCST90200309,0.116587523419881,0.0453070886463183,0.01007416087139,0.0277856296730968,0.205389417166665,1.1236558523665,1.02817525053046,1.22800317738254
GHRL,Stearoyl sphingomyelin (d18:1/18:0) levels || id:ebi-met1400-GCST90200335,-0.145427025,0.0571284923992327,0.0109086096366266,-0.25739887,-0.033455179,0.8646529861775,0.773059802135625,0.967098256099088
GHRL,4-hydroxyphenylacetate levels || id:ebi-met1400-GCST90200338,0.182949777295541,0.0502100127119523,0.0002687559246263,0.0845381523801139,0.281361402210967,1.2007541014481,1.08821436140797,1.32493235090094
GHRL,"N6,n6,n6-trimethyllysine levels || id:ebi-met1400-GCST90200344",0.109199948305657,0.0490682960229938,0.0260498019064144,0.0130260881005892,0.205373808510725,1.11538534745714,1.01311129716448,1.22798401005304
GHRL,S-adenosylhomocysteine (SAH) levels || id:ebi-met1400-GCST90200345,0.119603539278707,0.0535671398409011,0.0255635780109788,0.014611945190541,0.224595133366873,1.12704993196323,1.01471922153014,1.25181579513481
GHRL,Methylsuccinate levels || id:ebi-met1400-GCST90200352,0.179744889796812,0.0500834555559352,0.0003320666147253,0.0815813169071792,0.277908462686445,1.19691197971191,1.08500144295847,1.32036532898208
GHRL,"9,10-DiHOME levels || id:ebi-met1400-GCST90200353",0.167113022711061,0.0533642618613907,0.0017388430449844,0.0625190694627348,0.271706975959386,1.18188783792746,1.06451475844883,1.31220243811021
GHRL,S-1-pyrroline-5-carboxylate levels || id:ebi-met1400-GCST90200381,0.141538877428763,0.0574848194577462,0.0138089282059266,0.0288686312915803,0.254209123565945,1.15204529194896,1.02928936917812,1.28944142866405
GHRL,Cystathionine levels || id:ebi-met1400-GCST90200383,0.130329375774998,0.0495563903023047,0.0085404791976578,0.0331988507824806,0.227459900767515,1.13920354758759,1.03375608201026,1.25540709788372
GHRL,Citrulline levels || id:ebi-met1400-GCST90200403,0.137620579716658,0.0603604633193114,0.0226089429233837,0.0193140716108074,0.255927087822508,1.14754006768631,1.01950179491129,1.29165854686904
GHRL,Ornithine levels || id:ebi-met1400-GCST90200404,0.142500268858781,0.0502527832975276,0.0045729787456021,0.0440048135956267,0.240995724121935,1.15315339099274,1.04498738502304,1.27251559417508
GHRL,Plasma free proline levels || id:ebi-met1400-GCST90200411,0.0993509638521514,0.0489032545478102,0.042196006684016,0.0035005849384434,0.195201342765859,1.10445385492539,1.00350671914158,1.21555570520047
GHRL,Trans-urocanate levels || id:ebi-met1400-GCST90200416,0.108800731878996,0.0500420911503941,0.0296912925276729,0.010718233224223,0.206883230533768,1.11494015617412,1.0107758792564,1.22983895575752
GHRL,"12,13-DiHOME levels || id:ebi-met1400-GCST90200434",0.135500400539959,0.0512811343344026,0.0082343852852203,0.0349893772445303,0.236011423835388,1.14510965449652,1.03560870772313,1.26618877481639
GHRL,X-11299 levels || id:ebi-met1400-GCST90200462,-0.112326842,0.0496523356404241,0.0236809096215651,-0.20964542,-0.015008264,0.893752093769275,0.810871713770248,0.985103798235701
GHRL,X-11381 levels || id:ebi-met1400-GCST90200471,-0.13974485,0.0493139317409932,0.0046000941355925,-0.236400156,-0.043089544,0.869580080657791,0.789464701698816,0.957825619118424
GHRL,X-11858 levels || id:ebi-met1400-GCST90200475,0.14588020349175,0.0578362554137406,0.0116591280221074,0.0325211428808188,0.259239264102682,1.15705756829136,1.03305573468735,1.2959438405765
GHRL,X-12193 levels || id:ebi-met1400-GCST90200482,0.141252651534956,0.0512730486493595,0.0058708222383655,0.0407574761822117,0.241747826887701,1.15171559394187,1.04159946223252,1.27347301666786
GHRL,X-12407 levels || id:ebi-met1400-GCST90200489,0.142272282195986,0.0615944114370856,0.0208978708889985,0.0215472357792978,0.262997328612673,1.15289051736642,1.02178105382184,1.30082324394435
GHRL,X-12007 levels || id:ebi-met1400-GCST90200494,0.137593990837735,0.0533227051468479,0.0098685491246974,0.0330814887499129,0.242106492925557,1.14750955628803,1.03363476541442,1.27392985010949
GHRL,X-12714 levels || id:ebi-met1400-GCST90200496,0.162788539004376,0.054324767101654,0.0027302612080601,0.0563119954851338,0.269265082523618,1.17678781865237,1.05792770091828,1.30900208863664
GHRL,X-12818 levels || id:ebi-met1400-GCST90200505,0.115099559472651,0.0573076270430347,0.0445953905815933,0.0027766104683035,0.227422508476999,1.121985136,1.00278046882137,1.25536015621443
GHRL,X-12680 levels || id:ebi-met1400-GCST90200510,0.136725759162174,0.0656756388877453,0.0373576612016719,0.0080015069421932,0.265450011382155,1.14651368452951,1.0080336045515,1.30401766655218
GHRL,X-16580 levels || id:ebi-met1400-GCST90200534,-0.105243872,0.0507873383551247,0.0382424804005337,-0.204787056,-0.005700689,0.900104985012627,0.814820809448272,0.994315528825501
GHRL,X-18913 levels || id:ebi-met1400-GCST90200569,0.159417252057238,0.0498796797736479,0.0013932972798817,0.0616530797008885,0.257181424413588,1.17282720916654,1.06359329861165,1.29327973799468
GHRL,X-18935 levels || id:ebi-met1400-GCST90200573,0.149043224780553,0.0640466984799436,0.0199598166163281,0.0235116957598634,0.274574753801242,1.16072316012864,1.02379027468181,1.31597094422269
GHRL,X-21736 levels || id:ebi-met1400-GCST90200584,-0.162545315,0.0550554734397166,0.0031532280760069,-0.270454043,-0.054636587,0.849977572796279,0.763032966099995,0.946829175611234
GHRL,X-21829 levels || id:ebi-met1400-GCST90200585,-0.117042017,0.0582017220438621,0.044328444454174,-0.231117392,-0.002966642,0.88954781644201,0.793646292850841,0.997037754557326
GHRL,X-23644 levels || id:ebi-met1400-GCST90200607,0.16090007313111,0.0506769103578869,0.0014982750684476,0.0615733288296514,0.260226817432568,1.17456759208765,1.06350847950169,1.2972242863818
GHRL,X-23593 levels || id:ebi-met1400-GCST90200610,0.126497238416508,0.0483731538860158,0.0089219673643738,0.0316858567999175,0.221308620033099,1.13484631719889,1.03219319789401,1.24770843897009
GHRL,X-23739 levels || id:ebi-met1400-GCST90200621,0.158379794663311,0.0535668218968274,0.0031097360729503,0.0533888237455292,0.263370765581093,1.1716110818558,1.0548397121201,1.30130911014758
GHRL,X-24418 levels || id:ebi-met1400-GCST90200626,0.138073205895606,0.0652845612459356,0.0344347011492255,0.0101154658535727,0.26603094593764,1.14805959192861,1.0101668001223,1.30477543556144
GHRL,X-24812 levels || id:ebi-met1400-GCST90200653,-0.139065056,0.0512788256917949,0.0066890866072424,-0.239571555,-0.038558558,0.870171416580289,0.786964960407321,0.962175360185584
GHRL,N-acetylarginine levels || id:ebi-met1400-GCST90200679,0.102011558764843,0.0496495960675919,0.0399147378467401,0.0046983504723633,0.199324767057324,1.10739627178705,1.00470940502689,1.22057830516182
GHRL,"N6,N6-dimethyllysine levels || id:ebi-met1400-GCST90200696",0.104324240746384,0.0499045144890945,0.0365749705460221,0.0065113923477592,0.20213708914501,1.10996029092887,1.00653263754983,1.22401579588909
GHRL,Ethylmalonate levels || id:ebi-met1400-GCST90200705,0.13523397632614,0.0493365051661341,0.0061242624756528,0.0385344262005168,0.231933526451763,1.14480461019448,1.03928650642779,1.26103590051142
GHRL,Citrulline to dimethylarginine (SDMA + ADMA) ratio || id:ebi-met1400-GCST90200761,0.120175710656048,0.0541090985078561,0.0263517088576037,0.0141218775806501,0.226229543731446,1.12769498219718,1.0142220623373,1.25386344874223
GHRL,Adenosine 5'-diphosphate (ADP) to glycerate ratio || id:ebi-met1400-GCST90200818,0.138453778570486,0.0684037336563031,0.0429632004241479,0.0043824606041315,0.27252509653684,1.1484965951889,1.00439207762822,1.3132764171889
GHRL,Glycine to phosphate ratio || id:ebi-met1400-GCST90200826,0.112772934330068,0.052357900094314,0.0312491336196679,0.0101514501452128,0.215394418514924,1.11937773183492,1.01020315091306,1.24035101790701
GHRL,"Cholate to bilirubin (Z,Z) ratio || id:ebi-met1400-GCST90200828",0.123461009962282,0.061105461179663,0.0433359159047407,0.003694306050143,0.243227713874422,1.13140589012374,1.00370113840976,1.27535900799598
GHRL,Arginine to phosphate ratio || id:ebi-met1400-GCST90200854,0.127150389776586,0.049621121075271,0.0103944103778356,0.029892992469055,0.224407787084117,1.13558778573368,1.03034427345754,1.25158129406603
GHRL,Phosphate to glutamine ratio || id:ebi-met1400-GCST90200856,-0.115290182,0.0489083560465614,0.0184098746979245,-0.21115056,-0.019429804,0.89110752319334,0.809652156751665,0.980757738085449
GHRL,Citrulline to phosphate ratio || id:ebi-met1400-GCST90200898,0.177462848044043,0.0527438697163942,0.0007665036084043,0.0740848633999098,0.280840832688175,1.19418369081842,1.07689819086036,1.3242428109916
GHRL,Ornithine to phosphate ratio || id:ebi-met1400-GCST90200901,0.149852995490633,0.0519752138582952,0.0039370409249637,0.0479815763283746,0.251724414652892,1.16166346040866,1.0491513259269,1.28624151912157
GHRL,N-palmitoyl-sphingosine (d18:1 to 16:0) to N-palmitoyl-sphinganine (d18:0 to 16:0) ratio || id:ebi-met1400-GCST90200918,-0.132859982,0.0586084789270808,0.0233958962710352,-0.247732601,-0.017987363,0.8755876816211,0.780568638936687,0.982173443774235
GHRL,Mannose to mannitol to sorbitol ratio || id:ebi-met1400-GCST90200921,-0.157245037,0.050078317184353,0.0016895795247398,-0.255398539,-0.059091536,0.854494650009875,0.774607724980469,0.942620481759215
GHRL,N-stearoyl-sphingosine (d18:1 to 18:0) to N-palmitoyl-sphinganine (d18:0 to 16:0) ratio || id:ebi-met1400-GCST90200926,-0.124219562,0.0502950639905211,0.0135182505593903,-0.222797887,-0.025641236,0.883185905859935,0.800276579212724,0.974684708475386
GHRL,Glucose to mannitol to sorbitol ratio || id:ebi-met1400-GCST90200950,-0.119882286,0.0512523817341691,0.0193324396912937,-0.220336954,-0.019427618,0.88702484594362,0.802248431553629,0.980759882319204
GHRL,Glucose-to-mannose ratio || id:ebi-met1400-GCST90200953,0.110028987547213,0.0501370330339825,0.0281948026984871,0.0117604028006077,0.208297572293819,1.11631042909114,1.01182982822769,1.23157959899283
GHRL,Phosphate to proline ratio || id:ebi-met1400-GCST90200974,-0.119617326,0.0474565804793616,0.0117167087831795,-0.212632223,-0.026602428,0.887259903323272,0.808453412763451,0.973748299675446
GHRL,Arachidonate (20:4n6) to linoleate (18:2n6) ratio || id:ebi-met1400-GCST90200979,-0.098174153,0.0496396919285868,0.0479586174178058,-0.195467949,-0.000880357,0.906491022146873,0.822449703575266,0.999120030879412
GHRL,Fructose to maltose ratio || id:ebi-met1400-GCST90201005,-0.12988286,0.0570086328573462,0.0227086138369387,-0.24161978,-0.01814594,0.878198297045639,0.785354728052486,0.982017706630929
GHRL,Phosphatidylcholine (18:0_18:2) levels || id:ebi-PL179-GCST90277300,0.0914008067908649,0.0443709427447135,0.0394057273466439,0.0044337590112264,0.178367854570503,1.09570808450069,1.00444360266346,1.19526492404016
GHRL,Triacylglycerol (52:4) levels || id:ebi-PL179-GCST90277398,0.108406022129081,0.0443954310506177,0.0146130928362149,0.0213909772698708,0.195421066988292,1.11450016526397,1.02162140431103,1.21582282157752
GHRL,Triacylglycerol (54:4) levels || id:ebi-PL179-GCST90277405,0.0941800653300557,0.0444300279181007,0.0340280575716602,0.0070972106105782,0.181262920049533,1.09875757625107,1.00712245549722,1.19873030809653
GHRL,Triacylglycerol (54:5) levels || id:ebi-PL179-GCST90277406,0.0911606691564034,0.0444888398526666,0.0404554417594122,0.0039625430451769,0.17835879526763,1.09544499534329,1.00397040429896,1.19525409582225
GHRL,Triacylglycerol (56:5) levels || id:ebi-PL179-GCST90277411,0.127625902472551,0.0507129813996438,0.01184825707742,0.0282284589292495,0.227023346015853,1.13612790054873,1.02863065743815,1.25485916356024
GHRL,GCST90001419.tsv_cleaned,0.260414669862796,0.105203869551242,0.0133111786378918,0.0542150855423625,0.46661425418323,1.29746799600655,1.05571164604924,1.59458617981632
GHRL,GCST90001422.tsv_cleaned,0.231832181261735,0.103329351005978,0.0248566227853716,0.029306653290018,0.434357709233452,1.26090810706418,1.02974031932041,1.54397106205324
GHRL,GCST90001443.tsv_cleaned,0.267020152977898,0.109244066201711,0.014515237473054,0.052901783222545,0.48113852273325,1.30606676720012,1.05432608752319,1.61791538744133
GHRL,GCST90001444.tsv_cleaned,0.207370447434483,0.103596475112367,0.0453155695718152,0.0043213562142428,0.410419538654723,1.2304383000754,1.00433070673814,1.5074500860474
GHRL,GCST90001582.tsv_cleaned,-0.238634564,0.103019658143282,0.0205365297991563,-0.440553094,-0.036716034,0.787702684549929,0.643680306795922,0.963949825241251
GHRL,GCST90001584.tsv_cleaned,0.279959050373093,0.103995040062384,0.00710159302399,0.0761287718508212,0.483789328895365,1.32307563177462,1.07910152311109,1.62220985690852
GHRL,GCST90001586.tsv_cleaned,-0.27521259,0.104356497484577,0.0083584946216467,-0.479751325,-0.070673855,0.759410662962244,0.61893728686677,0.931765733391489
GHRL,GCST90001587.tsv_cleaned,0.282219879492726,0.104388251507965,0.006860110458872,0.0776189065371154,0.486820852448336,1.32607026359026,1.08071072838924,1.62713508599963
GHRL,GCST90001729.tsv_cleaned,-0.23086353,0.106676077288697,0.0304524816999173,-0.439948641,-0.021778418,0.793847795253087,0.644069498849472,0.978457019240828
GHRL,GCST90001812.tsv_cleaned,0.235877845803759,0.10599924452269,0.0260625440859183,0.0281193265392871,0.44363636506823,1.26601965110804,1.02851840664133,1.55836370709762
GHRL,GCST90001819.tsv_cleaned,0.297899230828673,0.106684024091689,0.0052326576529196,0.0887985436089629,0.506999918048383,1.34702604234214,1.09286047042187,1.66030267161874
GHRL,GCST90001861.tsv_cleaned,-0.251568651,0.115656463466534,0.0296198526602953,-0.47825532,-0.024881983,0.777580073975067,0.619863913375745,0.975425022163791
GHRL,GCST90001867.tsv_cleaned,-0.259095758,0.114990701170814,0.0242472484095244,-0.484477532,-0.033713984,0.771749118405819,0.616018962756618,0.966847999442953
GHRL,GCST90001884.tsv_cleaned,0.244593484917792,0.116166813308612,0.0352446190322986,0.0169065308329112,0.472280439002672,1.27710204642376,1.01705025504215,1.6036470458504
