exposure,beta_XM,se_XM,p.value,beta_std,mediator,Category2,Abbreviation,pval,p_fdr_category
APOM,0.854021801459438,0.0167434683321098,0,0.285394682238117,Saturated fatty acids,Triglycerides&Fatty acid,Saturated FA,0,0
APOM,0.109445115815712,0.00109027028843325,0,0.477847840983008,Sphingomyelins,Phospholipids,Sphingomyelins,0,0
APOM,1.44492964411965,0.0147952360561413,0,0.482146779582667,Total cholesterol,Cholesterol,TC,0,0
APOM,1.04807215097386,0.0142800285013024,0,0.393720718122158,Total cholesterol minus HDL-C,Cholesterol,Non-HDL-C,0,0
APOM,0.603913718923084,0.00627923999836872,0,0.463690615762592,Total cholines,Phospholipids,Total Cholines,0,0
APOM,1.06034351727234,0.0105394390003689,0,0.491389134503961,Total esterified cholesterol,Cholesterol,Total CE,0,0
APOM,2.34134732694383,0.0418521963987476,0,0.310426994717058,Total fatty acids,Triglycerides&Fatty acid,Total FA,0,0
APOM,0.38458748875782,0.00436220999527402,0,0.449370643929948,Total free cholesterol,Cholesterol,Total FC,0,0
APOM,0.764105137421351,0.0098001558608183,0,0.379609484298719,Total lipids in HDL,Lipoprotein,HDL-TL,0,0
APOM,0.771335677089619,0.010210452857188,0,0.404717493116611,Total lipids in LDL,Lipoprotein,LDL-TL,0,0
APOM,2.25653420547977,0.0271891249824261,0,0.431578911840685,Total lipids in lipoprotein particles,Lipoprotein,Lipoprotein Particles-TL,0,0
APOM,0.70708265496357,0.007278084483125,0,0.472575712107865,Total phospholipids in lipoprotein particles,Phospholipids,Lipoprotein Particles-Total PLs,0,0
APOM,0.184498967520365,0.00441713970353949,0,0.238516338588145,VLDL cholesterol,Cholesterol,VLDL-C,0,0
APOM,1.62596477532625,0.0379503778145973,0,0.196443350935168,Albumin1,Renal/Liver function,Albumin1,0,0
APOM,0.363633755435083,0.0033099900588793,0,0.428094477787423,Apolipoprotein.A1,Lipoprotein,Apolipoprotein.A1,0,0
APOM,0.250265801217803,0.00324470033905216,0,0.333015845672498,Apolipoprotein.B1,Lipoprotein,Apolipoprotein.B1,0,0
APOM,1.8090112640409,0.0139335611070864,0,0.501022275494733,Cholesterol1,Cholesterol,Cholesterol1,0,0
APOM,0.542672588143479,0.00447788238792958,0,0.454693531571369,HDL.cholesterol1,Cholesterol,HDL.cholesterol1,0,0
APOM,1.08624527909817,0.0114345766651497,0,0.39647010530621,LDL.direct,Lipoprotein,LDL.direct,0,0
APOM,0.306758994077952,0.00375595252789201,0,0.400658196952759,Apolipoprotein A1,Lipoprotein,Apolipoprotein A1,0,0
APOM,0.213368311885082,0.00350158951018883,0,0.33686918814078,Apolipoprotein B,Lipoprotein,Apolipoprotein B,0,0
APOM,0.307197459797964,0.00390740277166754,0,0.383012391105636,Cholesteryl esters in HDL,Cholesterol,HDL-CE,0,0
APOM,0.414717145339506,0.00550041283691691,0,0.404320956039728,Cholesteryl esters in LDL,Cholesterol,LDL-CE,0,0
APOM,0.118552841522679,0.00255296085090993,0,0.263377307401718,Cholesteryl esters in VLDL,Cholesterol,VLDL-CE,0,0
APOM,0.942121377043892,0.0123916217982406,0,0.405589561827467,Clinical LDL cholesterol,Cholesterol,Clinical LDL-C,0,0
APOM,0.0625491142857392,0.00142823545863603,0,0.238478045436006,Docosahexaenoic acid,Triglycerides&Fatty acid,Docosahexaenoic Acid,0,0
APOM,0.0896610785037294,0.00109704882916363,0,0.39033727798227,Free cholesterol in HDL,Cholesterol,HDL-FC,0,0
APOM,0.161251112091392,0.00202599100945553,0,0.419498648521495,Free cholesterol in LDL,Cholesterol,LDL-FC,0,0
APOM,0.39685935569703,0.00495175365413599,0,0.387473308585293,HDL cholesterol,Cholesterol,HDL-C,0,0
APOM,0.575968145217078,0.00743864048723658,0,0.412632016343901,LDL cholesterol,Cholesterol,LDL-C,0,0
APOM,0.825824985127062,0.0116396431686529,0,0.380643703657669,Linoleic acid,Triglycerides&Fatty acid,Linoleic Acid,0,0
APOM,0.888555273199498,0.0113365947225422,0,0.411229097749002,Omega-6 fatty acids,Triglycerides&Fatty acid,Omega-6 FA,0,0
APOM,0.52184513367208,0.00579387000824891,0,0.439640720934744,Phosphatidylcholines,Phospholipids,Phosphatidylcholines,0,0
APOM,0.551468160978261,0.006221029811196,0,0.438054803857551,Phosphoglycerides,Phospholipids,Phosphoglycerides,0,0
APOM,0.357074681486599,0.00495687796044134,0,0.356877322490529,Phospholipids in HDL,Phospholipids,HDL-PLs,0,0
APOM,0.176281581515494,0.00240669437308555,0,0.394744970037516,Phospholipids in LDL,Phospholipids,LDL-PLs,0,0
APOM,1.02773970813179,0.0133183344717687,0,0.403411440585226,Polyunsaturated fatty acids,Triglycerides&Fatty acid,Polyunsaturated FA,0,0
APOM,0.472103811246684,0.00715070811981521,0,0.358854477218292,"Remnant cholesterol (non-HDL, non-LDL -cholesterol)",Cholesterol,Remnant C,0,0
APOM,0.854021801459438,0.0167434683321098,0,0.285394682238117,Saturated fatty acids,Triglycerides&Fatty acid,Saturated FA,0,0
APOM,0.109445115815712,0.00109027028843325,0,0.477847840983008,Sphingomyelins,Phospholipids,Sphingomyelins,0,0
APOM,1.44492964411965,0.0147952360561413,0,0.482146779582667,Total cholesterol,Cholesterol,TC,0,0
APOM,1.04807215097386,0.0142800285013024,0,0.393720718122158,Total cholesterol minus HDL-C,Cholesterol,Non-HDL-C,0,0
APOM,0.603913718923084,0.00627923999836872,0,0.463690615762592,Total cholines,Phospholipids,Total Cholines,0,0
APOM,1.06034351727234,0.0105394390003689,0,0.491389134503961,Total esterified cholesterol,Cholesterol,Total CE,0,0
APOM,2.34134732694383,0.0418521963987476,0,0.310426994717058,Total fatty acids,Triglycerides&Fatty acid,Total FA,0,0
APOM,0.38458748875782,0.00436220999527402,0,0.449370643929948,Total free cholesterol,Cholesterol,Total FC,0,0
APOM,0.764105137421351,0.0098001558608183,0,0.379609484298719,Total lipids in HDL,Lipoprotein,HDL-TL,0,0
APOM,0.771335677089619,0.010210452857188,0,0.404717493116611,Total lipids in LDL,Lipoprotein,LDL-TL,0,0
APOM,2.25653420547977,0.0271891249824261,0,0.431578911840685,Total lipids in lipoprotein particles,Lipoprotein,Lipoprotein Particles-TL,0,0
APOM,0.70708265496357,0.007278084483125,0,0.472575712107865,Total phospholipids in lipoprotein particles,Phospholipids,Lipoprotein Particles-Total PLs,0,0
APOM,0.184498967520365,0.00441713970353949,0,0.238516338588145,VLDL cholesterol,Cholesterol,VLDL-C,0,0
APOM,-0.000626097,0.000242342172946957,0.00978435495361418,-0.014901038,Citrate,Glycolysis related metabolites,Citrate,0.011024625299847,0.0112587098096382
APOM,-0.000626097,0.000242342172946957,0.00978435495361418,-0.014901038,Citrate,Glycolysis related metabolites,Citrate,0.011024625299847,0.0112587098096382
APOM,0.0359545326219473,0.0141841685825626,0.0112530991074585,0.0113029094848759,Triglycerides1,Triglycerides&Fatty acid,Triglycerides1,0.0126202980644394,0.0123698188662139
APOM,0.0359545326219473,0.0141841685825626,0.0112530991074585,0.0113029094848759,Triglycerides1,Triglycerides&Fatty acid,Triglycerides1,0.0126202980644394,0.0123698188662139
APOM,-0.152126152,0.0607187917767772,0.0122337876426631,-0.011076646,Total.bilirubin,Renal/Liver function,Total.bilirubin,0.0136987979824533,0.013763011097996
APOM,-0.152126152,0.0607187917767772,0.0122337876426631,-0.011076646,Total.bilirubin,Renal/Liver function,Total.bilirubin,0.0136987979824533,0.013763011097996
APOM,-0.887828567,0.371856904611177,0.0169646567600954,-0.010690808,Alkaline.phosphatase,Renal/Liver function,ALP,0.0188787524996425,0.018791619795798
APOM,-0.887828567,0.371856904611177,0.0169646567600954,-0.010690808,Alkaline.phosphatase,Renal/Liver function,ALP,0.0188787524996425,0.018791619795798
APOM,-2.202518806,0.932879489122133,0.0182689887693018,-0.03569252,Rheumatoid.factor,Inflammation,Rheumatoid.factor,0.0202988764103353,0.0228864254912133
APOM,-2.202518806,0.932879489122133,0.0182689887693018,-0.03569252,Rheumatoid.factor,Inflammation,Rheumatoid.factor,0.0202988764103353,0.0228864254912133
APOM,0.00126925559827943,0.000580589776773914,0.0288125828558798,0.0128857318385764,Pyruvate,Glycolysis related metabolites,Pyruvate,0.0315754332667176,0.0318454863143934
APOM,0.00126925559827943,0.000580589776773914,0.0288125828558798,0.0128857318385764,Pyruvate,Glycolysis related metabolites,Pyruvate,0.0315754332667176,0.0318454863143934
APOM,-0.005164852,0.000211606666513523,2.77962647683642e-130,-0.142206956,Phenylalanine,Amino acids,Phenylalanine,1.00066553166111e-129,1.83455347471204e-128
APOM,-0.005164852,0.000211606666513523,2.77962647683642e-130,-0.142206956,Phenylalanine,Amino acids,Phenylalanine,1.00066553166111e-129,1.83455347471204e-128
APOM,0.0659461186196607,0.00192789960191649,1.6170972317982e-251,0.196589291652185,Free cholesterol in VLDL,Cholesterol,VLDL-FC,1.02132456745149e-250,4.99830053464897e-251
APOM,0.0659461186196607,0.00192789960191649,1.6170972317982e-251,0.196589291652185,Free cholesterol in VLDL,Cholesterol,VLDL-FC,1.02132456745149e-250,4.99830053464897e-251
APOM,0.339914375923612,0.0155418725561037,3.37705945305674e-105,0.126236990729146,Total lipids in VLDL,Lipoprotein,VLDL-TL,1.06643982728108e-104,7.18986851295952e-105
APOM,0.339914375923612,0.0155418725561037,3.37705945305674e-105,0.126236990729146,Total lipids in VLDL,Lipoprotein,VLDL-TL,1.06643982728108e-104,7.18986851295952e-105
APOM,0.0903587077805362,0.00326628639988467,2.51877643309898e-166,0.159668306923883,Phospholipids in VLDL,Phospholipids,VLDL-PLs,1.06677590107722e-165,5.75720327565482e-166
APOM,0.0903587077805362,0.00326628639988467,2.51877643309898e-166,0.159668306923883,Phospholipids in VLDL,Phospholipids,VLDL-PLs,1.06677590107722e-165,5.75720327565482e-166
APOM,-0.013863484,0.000769970427041505,4.31858870382866e-72,-0.102888956,Valine,Amino acids,Valine,1.06851679269988e-71,4.07181220646703e-71
APOM,-0.013863484,0.000769970427041505,4.31858870382866e-72,-0.102888956,Valine,Amino acids,Valine,1.06851679269988e-71,4.07181220646703e-71
APOM,-0.049949045,0.00277768338295883,4.54013256665005e-72,-0.07945651,Monocyte.count,Inflammation,Monocyte.count,1.11948474246166e-71,1.99067350999272e-71
APOM,-0.049949045,0.00277768338295883,4.54013256665005e-72,-0.07945651,Monocyte.count,Inflammation,Monocyte.count,1.11948474246166e-71,1.99067350999272e-71
APOM,1.86174905994846,0.0603951512888719,2.13331327747726e-205,0.176825207134252,Albumin,Renal/Liver function,Albumin,1.12115734290776e-204,8.08413452517697e-205
APOM,1.86174905994846,0.0603951512888719,2.13331327747726e-205,0.176825207134252,Albumin,Renal/Liver function,Albumin,1.12115734290776e-204,8.08413452517697e-205
APOM,-0.003407535,0.000264280873776212,6.22993646608038e-38,-0.068404092,Creatinine,Renal/Liver function,Creatinine,1.12419906154834e-37,1.15014211681484e-37
APOM,-0.003407535,0.000264280873776212,6.22993646608038e-38,-0.068404092,Creatinine,Renal/Liver function,Creatinine,1.12419906154834e-37,1.15014211681484e-37
APOM,-0.00451376,0.000264368655157018,4.78861640619701e-65,-0.099442065,Tyrosine,Amino acids,Tyrosine,1.12673327204636e-64,2.87316984371821e-64
APOM,-0.00451376,0.000264368655157018,4.78861640619701e-65,-0.099442065,Tyrosine,Amino acids,Tyrosine,1.12673327204636e-64,2.87316984371821e-64
APOM,1.09574859280327,0.106325882303687,7.04419363112972e-25,0.046017965571567,Lymphocyte.percentage,Inflammation,Lymphocyte.percentage,1.1526862305485e-24,2.00759518487197e-24
APOM,1.09574859280327,0.106325882303687,7.04419363112972e-25,0.046017965571567,Lymphocyte.percentage,Inflammation,Lymphocyte.percentage,1.1526862305485e-24,2.00759518487197e-24
APOM,0.133146159499548,0.0119252223167429,6.90636809265414e-29,0.0636168686556336,Ratio of docosahexaenoic acid to total fatty acids,Triglycerides&Fatty acid,DHA/Total FA,1.17002000628494e-28,1.05799681419383e-28
APOM,0.133146159499548,0.0119252223167429,6.90636809265414e-29,0.0636168686556336,Ratio of docosahexaenoic acid to total fatty acids,Triglycerides&Fatty acid,DHA/Total FA,1.17002000628494e-28,1.05799681419383e-28
APOM,0.459588251512977,0.0148355897918886,2.21312954207385e-207,0.178083328318427,Monounsaturated fatty acids,Triglycerides&Fatty acid,Monounsaturated FA,1.17165681639204e-206,1.27476261623454e-206
APOM,0.459588251512977,0.0148355897918886,2.21312954207385e-207,0.178083328318427,Monounsaturated fatty acids,Triglycerides&Fatty acid,Monounsaturated FA,1.17165681639204e-206,1.27476261623454e-206
APOM,0.00943756437123654,0.000662599129650842,6.07828046712868e-46,0.0616104983890743,Platelet.crit,Inflammation,Platelet.crit,1.20893976141786e-45,2.03801168603726e-45
APOM,0.00943756437123654,0.000662599129650842,6.07828046712868e-46,0.0616104983890743,Platelet.crit,Inflammation,Platelet.crit,1.20893976141786e-45,2.03801168603726e-45
APOM,1.33571816810243,0.0602102318198561,3.74922938148945e-108,0.125150323198781,Ratio of linoleic acid to total fatty acids,Triglycerides&Fatty acid,LA/Total FA,1.21596628588847e-107,1.17367180637931e-107
APOM,1.33571816810243,0.0602102318198561,3.74922938148945e-108,0.125150323198781,Ratio of linoleic acid to total fatty acids,Triglycerides&Fatty acid,LA/Total FA,1.21596628588847e-107,1.17367180637931e-107
APOM,0.0650558971956355,0.00871837603417238,8.76140558513805e-14,0.0428971893337499,Triglycerides in VLDL,Triglycerides&Fatty acid,VLDL-TG,1.23933438532405e-13,1.14694764023625e-13
APOM,0.0650558971956355,0.00871837603417238,8.76140558513805e-14,0.0428971893337499,Triglycerides in VLDL,Triglycerides&Fatty acid,VLDL-TG,1.23933438532405e-13,1.14694764023625e-13
APOM,0.0330688746544234,0.00140630104876845,3.76300224630468e-121,0.130818254891921,Degree of unsaturation,Triglycerides&Fatty acid,Degree of Unsaturation,1.30257770064393e-120,1.26016819411133e-120
APOM,0.0330688746544234,0.00140630104876845,3.76300224630468e-121,0.130818254891921,Degree of unsaturation,Triglycerides&Fatty acid,Degree of Unsaturation,1.30257770064393e-120,1.26016819411133e-120
APOM,-0.454774509,0.0208381097551546,4.33698817762186e-105,-0.095069593,Urea,Renal/Liver function,Urea,1.36359453619552e-104,1.2490525951551e-104
APOM,-0.454774509,0.0208381097551546,4.33698817762186e-105,-0.095069593,Urea,Renal/Liver function,Urea,1.36359453619552e-104,1.2490525951551e-104
APOM,4.7120511454211,0.586593506079659,9.72930686009407e-16,0.0359979156604805,Gamma.glutamyltransferase,Renal/Liver function,GGT,1.41803662738213e-15,1.37354920377799e-15
APOM,4.7120511454211,0.586593506079659,9.72930686009407e-16,0.0359979156604805,Gamma.glutamyltransferase,Renal/Liver function,GGT,1.41803662738213e-15,1.37354920377799e-15
APOM,0.0190856911595222,0.000747789936742371,3.8508171732386e-142,0.147492331445561,Triglycerides in LDL,Triglycerides&Fatty acid,LDL-TG,1.46697797075756e-141,1.49869641336854e-141
APOM,0.0190856911595222,0.000747789936742371,3.8508171732386e-142,0.147492331445561,Triglycerides in LDL,Triglycerides&Fatty acid,LDL-TG,1.46697797075756e-141,1.49869641336854e-141
APOM,-0.011479916,0.00138180960593679,1.01548638619596e-16,-0.048476711,Spectrometer-corrected alanine,Amino acids,Spectrometer-corrected alanine,1.50133510895502e-16,2.16200327383657e-16
APOM,-0.011479916,0.00138180960593679,1.01548638619596e-16,-0.048476711,Spectrometer-corrected alanine,Amino acids,Spectrometer-corrected alanine,1.50133510895502e-16,2.16200327383657e-16
APOM,-1.552442873,0.193600574696173,1.09132642864016e-15,-0.035510931,Alanine.aminotransferase,Renal/Liver function,ALT,1.58738389620386e-15,1.51106736273252e-15
APOM,-1.552442873,0.193600574696173,1.09132642864016e-15,-0.035510931,Alanine.aminotransferase,Renal/Liver function,ALT,1.58738389620386e-15,1.51106736273252e-15
APOM,0.0369469186026056,0.00300001492859261,9.09235268560323e-35,0.0714795488108896,Ratio of apolipoprotein B to apolipoprotein A1,Lipoprotein,ApoB/ApoA1,1.62848107801849e-34,1.25019849427044e-34
APOM,0.0369469186026056,0.00300001492859261,9.09235268560323e-35,0.0714795488108896,Ratio of apolipoprotein B to apolipoprotein A1,Lipoprotein,ApoB/ApoA1,1.62848107801849e-34,1.25019849427044e-34
APOM,-0.156032075,0.0359202995231947,1.40289345331473e-05,-0.019270512,Monocyte.percentage,Inflammation,Monocyte.percentage,1.71782871834456e-05,2.22124796774832e-05
APOM,-0.156032075,0.0359202995231947,1.40289345331473e-05,-0.019270512,Monocyte.percentage,Inflammation,Monocyte.percentage,1.71782871834456e-05,2.22124796774832e-05
APOM,-0.080536282,0.00245647989694055,3.19532303914662e-233,-0.1374231,Cystatin.C,Inflammation,Cystatin.C,1.88576441654555e-232,3.3115166042065e-232
APOM,-0.080536282,0.00245647989694055,3.19532303914662e-233,-0.1374231,Cystatin.C,Inflammation,Cystatin.C,1.88576441654555e-232,3.3115166042065e-232
APOM,0.00408418365616714,0.000530052777939627,1.34690398297288e-14,0.0453774761927975,Acetate,Glycolysis related metabolites,Acetate,1.93181447757067e-14,2.09518397351337e-14
APOM,0.00408418365616714,0.000530052777939627,1.34690398297288e-14,0.0453774761927975,Acetate,Glycolysis related metabolites,Acetate,1.93181447757067e-14,2.09518397351337e-14
APOM,-0.308869808,0.0189129486926207,8.8201983356684e-60,-0.076997248,Glucose1,Glycolysis related metabolites,Glucose1,1.96004407459298e-59,3.22128982693976e-59
APOM,-0.308869808,0.0189129486926207,8.8201983356684e-60,-0.076997248,Glucose1,Glycolysis related metabolites,Glucose1,1.96004407459298e-59,3.22128982693976e-59
APOM,2.4325304725387,0.304401186265562,1.36662586263646e-15,0.0364701038041035,Vitamin.D,Endocrine,Vitamin.D,1.98381173608518e-15,2.04993879395469e-15
APOM,2.4325304725387,0.304401186265562,1.36662586263646e-15,0.0364701038041035,Vitamin.D,Endocrine,Vitamin.D,1.98381173608518e-15,2.04993879395469e-15
APOM,-0.009644112,0.00142764850986751,1.45244282116002e-11,-0.039529437,Alanine,Amino acids,Alanine,1.99192158330517e-11,2.52266384727793e-11
APOM,-0.009644112,0.00142764850986751,1.45244282116002e-11,-0.039529437,Alanine,Amino acids,Alanine,1.99192158330517e-11,2.52266384727793e-11
APOM,-0.77670779,0.12138125280966,1.57875918689891e-10,-0.028842131,Neutrophill.percentage,Inflammation,Neutrophill.percentage,2.13265781344693e-10,3.52899112365639e-10
APOM,-0.77670779,0.12138125280966,1.57875918689891e-10,-0.028842131,Neutrophill.percentage,Inflammation,Neutrophill.percentage,2.13265781344693e-10,3.52899112365639e-10
APOM,7.24703012690641,0.379928702000426,8.61358889428269e-81,0.0834508196181059,SHBG,Endocrine,SHBG,2.33149774582088e-80,2.06726133462784e-79
APOM,7.24703012690641,0.379928702000426,8.61358889428269e-81,0.0834508196181059,SHBG,Endocrine,SHBG,2.33149774582088e-80,2.06726133462784e-79
APOM,-0.569320541,0.0289456322859356,8.48313336846269e-86,-0.088198441,White.blood.cell..leukocyte..count,Inflammation,WBC,2.34017472233454e-85,4.60512954287975e-85
APOM,-0.569320541,0.0289456322859356,8.48313336846269e-86,-0.088198441,White.blood.cell..leukocyte..count,Inflammation,WBC,2.34017472233454e-85,4.60512954287975e-85
APOM,-0.397548129,0.0199745237614111,8.46695626758458e-88,-0.08905882,Neutrophill.count,Inflammation,Neutrophill.count,2.40008209159878e-87,4.82616507252321e-87
APOM,-0.397548129,0.0199745237614111,8.46695626758458e-88,-0.08905882,Neutrophill.count,Inflammation,Neutrophill.count,2.40008209159878e-87,4.82616507252321e-87
APOM,-0.713292264,0.0788485731930643,1.56657847051793e-19,-0.051997481,Ratio of omega-6 fatty acids to omega-3 fatty acids,Triglycerides&Fatty acid,Omega-6 FA/Omega-3 FA,2.41012072387374e-19,2.2335376213325e-19
APOM,-0.713292264,0.0788485731930643,1.56657847051793e-19,-0.051997481,Ratio of omega-6 fatty acids to omega-3 fatty acids,Triglycerides&Fatty acid,Omega-6 FA/Omega-3 FA,2.41012072387374e-19,2.2335376213325e-19
APOM,0.0223981516693977,0.00116571659684268,9.09768089057373e-82,0.113353811800158,3-Hydroxybutyrate,Glycolysis related metabolites,3-Hydroxybutyrate,2.4811856974292e-81,4.49532467534232e-81
APOM,0.0223981516693977,0.00116571659684268,9.09768089057373e-82,0.113353811800158,3-Hydroxybutyrate,Glycolysis related metabolites,3-Hydroxybutyrate,2.4811856974292e-81,4.49532467534232e-81
APOM,17.0692539520419,0.815808828520418,8.61376463860987e-97,0.0916673577207203,Platelet.count,Inflammation,Platelet.count,2.60584476462147e-96,5.16825878316592e-96
APOM,17.0692539520419,0.815808828520418,8.61376463860987e-97,0.0916673577207203,Platelet.count,Inflammation,Platelet.count,2.60584476462147e-96,5.16825878316592e-96
APOM,0.010172369894373,0.000869589223076278,1.53386952316601e-31,0.0681171665018627,Triglycerides in HDL,Triglycerides&Fatty acid,HDL-TG,2.67405824861872e-31,2.53881852110237e-31
APOM,0.010172369894373,0.000869589223076278,1.53386952316601e-31,0.0681171665018627,Triglycerides in HDL,Triglycerides&Fatty acid,HDL-TG,2.67405824861872e-31,2.53881852110237e-31
APOM,0.104522751634752,0.0104534534879666,1.68017149356182e-23,0.0577129375820014,Total triglycerides,Triglycerides&Fatty acid,TG,2.69426163778287e-23,2.46882341911125e-23
APOM,0.104522751634752,0.0104534534879666,1.68017149356182e-23,0.0577129375820014,Total triglycerides,Triglycerides&Fatty acid,TG,2.69426163778287e-23,2.46882341911125e-23
APOM,0.309832987449155,0.0274453940811697,1.70844742198181e-29,0.0642335749196191,Ratio of omega-3 fatty acids to total fatty acids,Triglycerides&Fatty acid,Omega-3 FA/Total FA,2.92876700911167e-29,2.674091617015e-29
APOM,0.309832987449155,0.0274453940811697,1.70844742198181e-29,0.0642335749196191,Ratio of omega-3 fatty acids to total fatty acids,Triglycerides&Fatty acid,Omega-3 FA/Total FA,2.92876700911167e-29,2.674091617015e-29
APOM,0.343170074437444,0.0664357618520303,2.41430802549561e-07,0.0294036943758793,Ratio of polyunsaturated fatty acids to total fatty acids,Triglycerides&Fatty acid,PUFA/Total FA,3.02840031072621e-07,2.80371254573684e-07
APOM,0.343170074437444,0.0664357618520303,2.41430802549561e-07,0.0294036943758793,Ratio of polyunsaturated fatty acids to total fatty acids,Triglycerides&Fatty acid,PUFA/Total FA,3.02840031072621e-07,2.80371254573684e-07
APOM,-0.092366708,0.00386899162446434,8.8308774153967e-125,-0.131053628,Ratio of triglycerides to phosphoglycerides,Triglycerides&Fatty acid,TG/PLs,3.13213386161853e-124,3.02772939956458e-124
APOM,-0.092366708,0.00386899162446434,8.8308774153967e-125,-0.131053628,Ratio of triglycerides to phosphoglycerides,Triglycerides&Fatty acid,TG/PLs,3.13213386161853e-124,3.02772939956458e-124
APOM,-0.226423667,0.022197191966542,2.16456342748632e-24,-0.059465964,Glucose,Glycolysis related metabolites,Glucose,3.51802633812676e-24,4.1323483615648e-24
APOM,-0.226423667,0.022197191966542,2.16456342748632e-24,-0.059465964,Glucose,Glycolysis related metabolites,Glucose,3.51802633812676e-24,4.1323483615648e-24
APOM,-0.870017801,0.0465226903808093,1.36943952089627e-77,-0.104768679,Ratio of monounsaturated fatty acids to total fatty acids,Triglycerides&Fatty acid,MUFA/Total FA,3.62498696707836e-77,3.39998777601832e-77
APOM,-0.870017801,0.0465226903808093,1.36943952089627e-77,-0.104768679,Ratio of monounsaturated fatty acids to total fatty acids,Triglycerides&Fatty acid,MUFA/Total FA,3.62498696707836e-77,3.39998777601832e-77
APOM,0.00472221069093122,0.00113427290742347,3.14702536354845e-05,0.0231572639136736,Glycine,Amino acids,Glycine,3.8210088731111e-05,3.99430142296533e-05
APOM,0.00472221069093122,0.00113427290742347,3.14702536354845e-05,0.0231572639136736,Glycine,Amino acids,Glycine,3.8210088731111e-05,3.99430142296533e-05
APOM,0.526849506968701,0.035204431740027,1.89320536115846e-50,0.0870822635234509,Ratio of saturated fatty acids to total fatty acids,Triglycerides&Fatty acid,SFA/Total FA,3.93961809258409e-50,3.83974045080026e-50
APOM,0.526849506968701,0.035204431740027,1.89320536115846e-50,0.0870822635234509,Ratio of saturated fatty acids to total fatty acids,Triglycerides&Fatty acid,SFA/Total FA,3.93961809258409e-50,3.83974045080026e-50
APOM,-2.443206179,0.0967908560162548,1.09526642835215e-139,-0.11155865,Glycated.haemoglobin..HbA1c.,Glycolysis related metabolites,Glycated.haemoglobin..HbA1c.,4.12875302834318e-139,7.66686499846504e-139
